1.5061,4.89,4.231
2.886,4.784,4.571
4.1077,4.52,4.651
5.0247,4.018,4.776
5.7511,3.41,4.511
5.123,2.399,4.219
4.2681,1.956,4.091
3.4924,1.194,3.679
2.6924,0.694,3.779
2.083,1.46,3.689
0.7671,2.038,3.598
0.192,3.729,3.56
