Frame	X1	Y1	Flag1
Tracks 1 to 1
490	63.06888	163.51231	 
491	63.503082	162.52776	 
492	63.544426	161.43336	 
493	64.58902	161.56035	 
494	65.14977	161.88162	 
495	65.36699	162.3846	 
496	65.07977	161.82347	 
497	64.13273	158.4711	 
498	64.04418	156.55653	 
499	63.471912	152.76035	 
500	62.82817	148.06168	 
501	62.122887	144.28128	 
502	60.49329	140.74126	 
503	57.73755	137.14668	 
504	56.185177	135.50574	 
505	54.939804	134.33784	 
506	53.129906	133.23131	 
507	54.513535	134.7892	 
508	56.479996	136.65399	 
509	62.28376	139.5363	 
510	65.426155	142.9831	 
511	68.67474	147.52615	 
512	71.10758	151.04404	 
513	72.578636	152.7484	 
514	72.950645	153.42255	 
515	72.52168	153.96548	 
516	72.169785	153.95741	 
517	71.584946	154.59412	 
518	70.43608	155.68762	 
519	69.71607	156.06212	 
520	69.17841	155.97964	 
521	67.80947	157.0135	 
522	65.47203	158.55531	 
523	63.253883	159.97234	 
524	61.01153	162.62183	 
525	59.231926	165.6122	 
526	59.33783	167.70807	 
527	58.933853	171.71428	 
528	59.018356	174.9176	 
529	58.167038	177.72983	 
530	56.427414	180.79282	 
531	56.10692	182.5044	 
532	57.283783	181.93074	 
533	58.320293	179.9692	 
534	60.494446	178.61667	 
535	61.596737	177.94896	 
536	63.062576	178.56107	 
537	63.953674	178.84093	 
538	64.77968	179.73148	 
539	65.34708	180.65532	 
540	65.95736	182.52974	 
541	67.25564	184.79251	 
542	69.514824	187.38052	 
543	72.83119	189.24013	 
544	76.761795	191.10565	 
545	81.32499	193.12097	 
546	84.922264	195.72084	 
547	88.24887	198.15756	 
548	92.70864	200.72885	 
549	94.53603	201.89546	 
550	96.49441	202.63693	 
551	97.72576	201.61682	 
552	97.90867	200.3108	 
553	98.01083	199.30943	 
554	95.83263	197.97835	 
555	93.25685	196.47757	 
556	91.67649	195.81583	 
557	89.52501	195.51419	 
558	88.35831	195.43472	 
559	87.696724	195.19896	 
560	82.6116	195.0032	 
561	80.80583	194.17592	 
562	80.8445	193.68802	 
563	80.592834	193.44986	 
564	81.482605	193.07944	 
565	81.63545	192.6714	 
566	82.28476	192.80219	 
567	84.13918	192.31905	 
568	85.8635	191.77263	 
569	87.471504	190.0757	 
570	88.84613	187.05261	 
571	89.885826	183.12512	 
572	89.28252	178.85948	 
573	88.21065	175.28531	 
574	88.25195	173.37988	 
575	89.036835	173.15091	 
576	89.12279	172.87843	 
577	88.12369	173.83234	 
578	85.89112	177.00981	 
579	83.18642	179.4927	 
580	82.14518	180.60742	 
581	79.69416	180.09508	 
582	77.519066	179.52481	 
583	74.233635	176.85495	 
584	73.45034	174.05309	 
585	74.53531	173.02338	 
586	74.57615	173.95891	 
587	73.874405	176.04684	 
588	72.92028	178.66934	 
589	71.42435	179.84148	 
590	69.03023	180.37012	 
591	66.73122	182.09212	 
592	63.260918	184.69278	 
593	59.469048	188.0954	 
594	55.02776	193.8299	 
595	53.24274	196.50058	 
596	51.775406	198.701	 
597	50.46747	200.94643	 
598	52.30583	202.43668	 
599	53.764008	202.97878	 
600	54.34279	204.34082	 
601	55.243748	206.00912	 
602	56.1462	208.35919	 
603	57.529915	208.9339	 
604	58.518597	211.20192	 
605	58.9128	214.62694	 
606	58.88077	218.3327	 
607	58.538654	222.37769	 
608	58.078735	226.23729	 
609	58.434853	229.28505	 
610	59.00839	231.89124	 
611	60.283268	234.69046	 
612	61.76592	240.34991	 
613	62.51119	248.45525	 
614	62.89156	259.71283	 
615	61.683186	270.6982	 
616	61.394867	281.8023	 
617	65.203636	296.36615	 
618	67.88785	310.7039	 
619	72.267685	325.28308	 
620	74.233315	337.99924	 
621	75.21738	349.74057	 
622	77.14996	361.6332	 
623	80.786	373.16214	 
624	83.77497	383.81052	 
625	87.24262	393.48373	 
626	88.31071	400.15265	 
627	88.24577	405.79288	 
628	86.049904	407.13467	 
629	84.15131	407.7384	 
630	84.74505	406.63837	 
631	86.299545	403.67963	 
632	88.060524	400.2184	 
633	88.29376	398.99503	 
634	92.45456	393.88416	 
635	95.39065	390.94498	 
636	97.15423	390.21295	 
637	101.21268	389.48877	 
638	101.840355	389.3754	 
639	102.36769	388.0585	 
640	103.18643	386.3232	 
641	104.07574	385.00674	 
642	106.46066	383.46213	 
643	106.994995	382.9472	 
644	108.62732	381.53784	 
645	109.969826	380.3969	 
646	113.030426	380.24094	 
647	115.12295	380.17224	 
648	116.05251	379.90164	 
649	116.92335	379.37787	 
650	116.7487	378.92307	 
651	114.96084	378.85672	 
652	113.44898	377.60236	 
653	112.07383	376.71344	 
654	110.96254	375.9031	 
655	108.75645	375.3638	 
656	107.616646	374.57965	 
657	105.29763	373.06052	 
658	104.11548	372.07916	 
659	101.82984	371.9539	 
660	102.289635	372.04306	 
661	102.492744	371.9546	 
662	101.68785	372.99792	 
663	100.57641	373.38596	 
664	99.47846	373.9569	 
665	99.1531	374.77972	 
666	99.228874	374.8324	 
667	98.92932	374.86328	 
668	99.8745	374.24213	 
669	99.73294	373.76462	 
670	99.5568	373.11414	 
671	100.48686	372.20966	 
672	99.4624	371.7259	 
673	101.17548	371.7083	 
674	103.979774	371.6917	 
675	105.880936	371.53397	 
676	105.10972	371.94586	 
677	103.51822	372.11005	 
678	102.423325	372.44733	 
679	101.84703	372.28152	 
680	101.3788	372.15317	 
681	101.04311	371.92975	 
682	100.47331	371.6487	 
683	99.601814	371.33475	 
684	99.130516	370.9493	 
685	99.48561	370.79642	 
686	99.362045	370.84256	 
687	98.503975	370.64862	 
688	97.4906	370.4462	 
689	97.3465	369.53485	 
690	101.40452	368.94012	 
691	107.594925	366.04886	 
692	110.98562	363.64764	 
693	113.96426	361.33524	 
694	115.26919	357.86777	 
695	116.467064	353.6745	 
696	117.44773	348.59528	 
697	117.95168	342.65414	 
698	117.09487	336.34045	 
699	117.02101	330.68295	 
700	118.22337	325.97253	 
701	121.04952	321.95773	 
702	123.571014	319.37915	 
703	125.69369	318.28894	 
704	127.117065	319.50818	 
705	127.95598	322.35147	 
706	128.00201	324.58536	 
707	127.31104	327.23328	 
708	127.383896	329.1756	 
709	128.36018	329.3873	 
710	130.2308	329.36096	 
711	131.1882	329.02496	 
712	132.34094	327.8071	 
713	132.41844	327.26617	 
714	133.78949	326.23428	 
715	135.89821	325.31927	 
716	139.0341	324.2634	 
717	140.18301	323.48212	 
718	141.03569	323.06357	 
719	142.25035	322.0968	 
720	141.61475	322.10635	 
721	141.04494	322.11902	 
722	140.26143	321.6137	 
723	138.31528	321.6587	 
724	136.85141	322.08032	 
725	135.77722	322.7206	 
726	135.50058	322.6338	 
727	135.06728	323.46973	 
728	134.42268	324.37833	 
729	132.58899	326.50537	 
730	130.62538	329.48578	 
731	129.65236	331.8552	 
732	129.25047	333.01575	 
733	127.924324	334.66385	 
734	126.26011	336.3339	 
735	123.185974	337.7307	 
736	118.5191	338.3591	 
737	113.95869	338.81046	 
738	111.37822	339.8618	 
739	110.487785	341.77606	 
740	108.31353	344.53116	 
741	107.55507	348.83945	 
742	109.96591	353.12112	 
743	113.04439	354.7997	 
744	114.69053	357.53674	 
745	114.198845	360.05353	 
746	112.53704	360.99823	 
747	108.7481	362.7162	 
748	104.486725	365.95068	 
749	103.34979	369.44827	 
750	103.17517	374.6578	 
751	102.24952	378.41486	 
752	101.29501	381.63324	 
753	99.93146	383.14734	 
754	97.88386	384.46182	 
755	97.9921	387.62192	 
756	97.49918	392.13522	 
757	97.21588	400.17593	 
758	98.31076	411.11545	 
759	101.959564	423.74115	 
760	106.16417	437.6623	 
761	110.78269	449.238	 
762	115.52433	459.57047	 
763	118.62795	469.77417	 
764	120.93475	480.91766	 
765	123.17866	491.35132	 
766	124.99002	502.9255	 
767	127.158806	512.4712	 
768	125.30504	524.0559	 
769	121.23796	532.11774	 
770	115.171196	541.66876	 
771	110.322685	548.5409	 
772	107.94018	551.8731	 
773	106.55005	555.3511	 
774	106.83419	556.0138	 
775	106.635605	554.5213	 
776	107.75723	551.6754	 
777	108.2707	549.9226	 
778	109.20324	548.55347	 
779	111.96787	547.04535	 
780	114.71989	545.484	 
781	117.27527	542.8654	 
782	118.00576	540.94904	 
783	118.84107	540.3126	 
784	121.26285	538.1704	 
785	122.6269	536.8482	 
786	123.53958	536.83826	 
787	123.009575	536.5753	 
788	122.01217	536.9856	 
789	121.21697	536.6563	 
790	119.88282	535.7629	 
791	118.559235	534.92206	 
792	117.04272	533.0499	 
793	116.569046	531.47375	 
794	116.87632	530.6089	 
795	117.203064	530.4619	 
796	117.538124	530.3893	 
797	117.422745	529.7251	 
798	117.62767	528.5609	 
799	117.53996	528.3742	 
800	117.384766	528.6682	 
801	116.74908	529.7139	 
802	116.35312	531.4819	 
803	116.12436	531.74255	 
804	117.6001	531.86053	 
805	117.38602	531.6858	 
806	116.897224	531.9534	 
807	116.525505	532.14703	 
808	116.163826	531.9091	 
809	115.213005	530.94824	 
810	115.699234	529.5764	 
811	116.70177	527.53253	 
812	116.662674	525.965	 
813	117.66752	524.8471	 
814	119.41515	524.2812	 
815	121.831436	524.8245	 
816	122.617905	527.04175	 
817	123.15795	529.3801	 
818	122.520645	531.79913	 
819	122.4586	533.60284	 
820	122.28876	535.7	 
821	121.83368	537.5561	 
822	120.57633	538.4014	 
823	120.09658	537.728	 
824	120.15234	537.3911	 
825	121.29768	536.84033	 
826	123.255806	535.4777	 
827	123.76646	532.23895	 
828	125.93994	530.03485	 
829	125.97128	528.1492	 
830	125.164345	526.2869	 
831	124.68275	524.97375	 
832	124.337234	522.8024	 
833	124.55687	520.01746	 
834	125.66968	516.75775	 
835	125.40944	515.7377	 
836	125.38755	515.7097	 
837	125.95206	515.84033	 
838	126.6996	515.27985	 
839	126.68814	515.06384	 
840	127.85084	514.5145	 
841	128.216	513.59106	 
842	128.43065	513.7223	 
843	128.92244	513.18365	 
844	129.20927	511.70767	 
845	129.49477	510.41248	 
846	130.15027	508.8062	 
847	131.35185	506.942	 
848	132.39474	504.203	 
849	133.64243	502.0849	 
850	134.89734	500.46548	 
851	136.60146	499.0512	 
852	138.22583	496.97458	 
853	140.06743	493.54742	 
854	141.99455	488.3124	 
855	144.91948	482.00024	 
856	147.45554	479.02515	 
857	151.31648	478.50162	 
858	156.28322	477.6494	 
859	161.28926	474.6014	 
860	169.30212	470.30798	 
861	178.30128	463.39478	 
862	186.40399	458.12714	 
863	196.52118	453.9022	 
864	204.10342	451.551	 
865	213.03664	448.0208	 
866	221.33134	445.41553	 
867	230.34529	442.82315	 
868	240.46846	439.98212	 
869	252.01033	438.5018	 
870	265.06223	437.1532	 
871	277.82553	434.50385	 
872	293.24457	431.1445	 
873	307.716	426.57648	 
874	320.25253	422.43246	 
875	333.22455	418.57315	 
876	344.3632	414.47684	 
877	354.47263	409.83374	 
878	363.3675	404.54327	 
879	371.74344	400.997	 
880	380.19165	398.10226	 
881	387.732	396.32452	 
882	392.45462	394.07077	 
883	394.64594	390.92468	 
884	395.54892	390.0706	 
885	395.26663	390.75375	 
886	394.528	391.40826	 
887	394.55676	392.07452	 
888	395.104	392.5124	 
889	395.34222	392.71686	 
890	395.2731	393.13168	 
891	394.51227	393.25626	 
892	394.4264	393.2123	 
893	395.94363	393.3231	 
894	396.63275	393.15552	 
895	397.2588	392.70966	 
896	396.83636	392.36948	 
897	396.8945	391.57034	 
898	396.97824	390.27774	 
899	397.74557	388.431	 
900	397.52432	387.13904	 
901	398.2283	385.33887	 
902	395.90546	384.5254	 
903	394.5028	384.30356	 
904	393.0	384.4427	 
905	392.27777	383.95728	 
906	391.3497	384.38226	 
907	390.71533	384.91437	 
908	390.34445	385.63174	 
909	390.339	385.3506	 
910	391.90912	383.8295	 
911	394.36084	381.22354	 
912	398.24332	377.58475	 
913	402.9976	373.20975	 
914	405.64343	372.54752	 
915	406.46588	373.0684	 
916	406.91522	373.3669	 
917	405.99194	374.16196	 
918	405.95233	373.70026	 
919	406.66635	372.75	 
920	408.79727	370.61746	 
921	412.1416	368.56915	 
922	416.89105	366.38922	 
923	422.15564	364.2066	 
924	428.5294	360.53857	 
925	433.44998	355.70007	 
926	439.56766	349.70654	 
927	445.41473	343.27606	 
928	451.95963	336.24457	 
929	460.46054	328.38004	 
930	467.65024	323.12375	 
931	473.40863	319.67664	 
932	478.8964	317.30374	 
933	482.92093	316.58292	 
934	486.19553	315.36435	 
935	489.17984	313.41678	 
936	491.1941	312.76227	 
937	490.2247	313.4305	 
938	489.1796	313.8075	 
939	487.64658	314.53577	 
940	486.54764	314.66492	 
941	485.97763	314.41013	 
942	485.59726	314.48672	 
943	486.94846	314.6337	 
944	489.99982	314.9503	 
945	494.73038	315.20822	 
946	501.16434	315.03076	 
947	506.75082	314.90887	 
948	512.6876	314.78824	 
949	517.1687	314.19165	 
950	522.33496	313.86276	 
951	525.58966	314.1606	 
952	525.52856	313.858	 
953	525.23566	313.21664	 
954	525.877	312.24973	 
955	527.6494	310.90756	 
956	531.6704	309.2684	 
957	534.95496	307.86526	 
958	540.8255	306.51028	 
959	542.827	306.64395	 
960	542.9204	306.94302	 
961	542.75714	307.10925	 
962	543.4147	308.08698	 
963	543.24164	308.8658	 
964	543.88025	309.40903	 
965	544.93646	310.09995	 
966	544.81757	310.65927	 
967	545.2032	311.3284	 
968	544.5849	312.11197	 
969	542.16864	313.43912	 
970	535.0808	313.99768	 
971	529.9585	314.07062	 
972	526.9514	314.24478	 
973	526.2367	314.52603	 
974	528.2189	315.87152	 
975	530.65924	319.00458	 
976	531.882	322.55252	 
977	533.51776	326.0685	 
978	537.0849	329.42975	 
979	541.6896	333.24844	 
980	546.02765	338.73245	 
981	547.7259	344.8968	 
982	550.0334	349.8685	 
983	553.0769	354.87494	 
984	559.9819	361.50348	 
985	563.14966	364.73737	 
986	564.92236	369.0835	 
987	564.53625	371.04407	 
988	562.9064	370.66266	 
989	561.0465	369.82617	 
990	559.3693	369.2323	 
991	559.42566	370.10022	 
992	559.2879	370.01044	 
993	559.50836	370.1652	 
994	560.7956	370.55786	 
995	562.1919	371.4317	 
996	562.7698	371.10144	 
997	563.3847	371.3651	 
998	563.8645	371.30496	 
