31.58944	550.51360	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
30.37425	550.36444	-1.21518	-0.14916	1.22430	0.00000	0.00000	0.00000
29.48571	550.17694	-0.88855	-0.18750	0.90811	0.00000	0.00000	0.00000
27.98587	550.47360	-1.49984	0.29666	1.52890	4.91781	0.00000	0.00000
26.11544	550.62690	-1.87043	0.15330	1.87670	-23.10407	0.00000	0.00000
25.52492	550.58550	-0.59052	-0.04140	0.59197	6.50292	6.06495	0.00000
26.36497	551.31683	0.84006	0.73133	1.11380	8.69579	4.12085	0.00000
27.00519	551.59924	0.64022	0.28241	0.69974	-142.96841	2.85935	-12.68348
27.81170	551.61890	0.80651	0.01966	0.80675	-17.23880	1.15847	-16.46672
28.37028	552.00244	0.55858	0.38354	0.67758	-22.40671	2.64129	-51.52357
29.15436	551.83570	0.78408	-0.16674	0.80162	33.07827	3.83874	-67.26222
29.33420	551.47820	0.17983	-0.35750	0.40018	-46.48011	2.97360	-12.37797
29.78410	551.68120	0.44990	0.20300	0.49358	-51.29095	2.78012	-15.89596
31.14558	552.29333	1.36148	0.61213	1.49276	87.58183	3.40142	-1.42146
31.57992	552.59140	0.43434	0.29807	0.52678	-0.07652	3.26323	9.74698
31.29992	553.46990	-0.28000	0.87850	0.92204	10.25144	2.69704	-1.03840
30.44430	554.89330	-0.85562	1.42340	1.66077	73.21785	3.59099	26.89738
29.57174	556.18506	-0.87255	1.29176	1.55884	13.33238	4.50886	34.69756
27.77338	558.48540	-1.79837	2.30034	2.91988	3.02756	7.05078	20.70656
26.90912	558.58466	-0.86425	0.09926	0.86993	3.97956	7.59839	25.87329
26.67243	558.38860	-0.23670	-0.19606	0.30735	45.43052	6.75332	9.35801
26.95557	558.44025	0.28315	0.05165	0.28782	46.18715	4.97514	5.32199
27.22003	558.45650	0.26446	0.01625	0.26496	150.70254	3.26956	1.27311
27.73675	558.47170	0.51672	0.01520	0.51694	-6.82173	0.03911	1.46888
28.44745	558.21700	0.71070	-0.25470	0.75496	-1.83124	1.58165	64.51209
30.16155	557.34520	1.71410	-0.87180	1.92306	-21.40155	3.64179	146.05159
30.90790	557.46900	0.74636	0.12380	0.75655	-7.24156	4.06992	-3.20740
30.67664	557.88050	-0.23126	0.41150	0.47203	36.37621	3.50427	2.84262
30.81849	558.23850	0.14185	0.35800	0.38508	109.91750	3.09055	4.34568
30.86751	558.28503	0.04902	0.04653	0.06758	-50.95033	2.42102	5.13327
30.25515	558.37470	-0.61236	0.08967	0.61889	-24.87566	1.03375	5.93762
30.72110	557.09260	0.46595	-1.28210	1.36415	128.15962	0.42020	83.19480
32.39599	555.07880	1.67489	-2.01380	2.61928	118.30349	3.28720	158.80068
34.25328	553.88464	1.85729	-1.19416	2.20807	19.77786	5.54562	57.93097
35.83048	553.69354	1.57720	-0.19110	1.58873	17.51016	6.76113	6.73352
36.13352	552.24066	0.30304	-1.45288	1.48415	25.83078	8.49598	8.95641
37.67763	547.71210	1.54411	-4.52856	4.78457	-71.30971	11.67849	-3.44585
38.37804	545.18510	0.70041	-2.52700	2.62227	7.04610	11.56158	-7.22031
37.87376	543.15370	-0.50428	-2.03140	2.09306	-3.33602	11.32523	-5.40193
37.83585	543.04440	-0.03790	-0.10930	0.11569	-29.43339	10.83631	-12.51481
38.01268	542.98140	0.17683	-0.06300	0.18771	-5.18349	9.44802	-7.97904
38.42368	542.85090	0.41100	-0.13050	0.43122	89.51494	4.91812	0.80766
38.60685	542.66064	0.18316	-0.19026	0.26410	1.99462	2.53481	-2.74713
37.94270	542.37050	-0.66415	-0.29014	0.72476	-28.47332	0.78623	-3.54630
36.03286	541.59503	-1.90984	-0.77547	2.06128	-110.31253	2.31333	-0.14819
34.94986	540.54650	-1.08300	-1.04853	1.50742	-1.49964	3.91275	-56.23606
33.56170	538.75130	-1.38816	-1.79520	2.26930	21.97448	6.35969	-0.31046
33.26509	537.83470	-0.29661	-0.91660	0.96340	8.21314	7.19889	1.65324
32.51847	536.29846	-0.74662	-1.53624	1.70806	19.78186	8.14199	1.95840
