Frame	X1	Y1	Flag1
84	53.758415	91.6093	 
85	55.136963	91.71489	 
86	56.43871	91.7065	 
87	57.497417	91.801216	 
88	59.03227	91.53683	 
89	61.620075	91.068695	 
90	62.809673	90.675064	 
91	63.83033	90.41679	 
92	64.61688	90.244225	 
93	66.68505	90.13764	 
94	71.22685	91.20228	 
95	74.16008	92.64984	 
96	77.47923	94.29303	 
97	78.691826	96.33613	 
98	78.84718	99.299706	 
99	77.86635	99.75221	 
100	76.59689	99.80769	 
101	76.067535	99.918106	 
102	76.45348	100.087814	 
103	76.725784	100.916695	 
104	76.98336	102.09229	 
105	77.297844	103.60386	 
106	77.82545	105.02045	 
107	77.49133	106.08647	 
108	77.37242	107.4288	 
109	76.80206	108.432144	 
110	77.14062	109.444496	 
111	78.31872	111.07338	 
112	80.4752	112.83068	 
113	82.95545	115.39062	 
114	84.882866	119.01797	 
115	84.891174	122.85397	 
116	84.143936	124.25088	 
117	82.31638	124.72605	 
118	81.514114	123.86706	 
119	79.875916	123.356766	 
120	78.49269	122.91701	 
121	76.22288	124.431206	 
122	74.50832	125.999596	 
123	72.50156	129.50078	 
124	70.019905	134.84755	 
125	68.182396	142.24916	 
126	65.933075	153.33238	 
127	64.99083	164.35909	 
128	61.656647	175.40677	 
129	57.409725	186.86342	 
130	53.37337	195.67528	 
131	50.262295	204.74306	 
132	46.482338	215.29869	 
133	45.271816	221.4635	 
134	43.960476	226.28821	 
135	41.39497	229.6429	 
136	40.524334	231.284	 
137	41.64798	231.39742	 
138	41.584076	231.32394	 
139	40.824814	230.64726	 
140	39.5325	228.62222	 
141	38.815434	227.35217	 
142	38.979538	225.98105	 
143	38.304184	225.55481	 
144	37.61737	225.41965	 
145	36.657074	225.73474	 
146	35.718674	226.76695	 
147	35.83369	226.9499	 
148	36.09	226.9525	 
149	36.616417	226.66011	 
150	36.58293	226.5	 
151	36.70217	226.42775	 
152	36.813515	225.59421	 
153	37.04243	224.03578	 
154	36.47238	223.3714	 
155	36.532635	222.79037	 
156	36.751537	221.50539	 
157	37.279655	220.46327	 
158	37.47255	218.75	 
159	37.381977	218.13745	 
160	38.000343	217.84904	 
161	37.12237	218.31987	 
162	38.511093	217.76816	 
163	40.356274	216.4783	 
164	47.721928	215.23544	 
165	51.07511	213.97256	 
166	53.169094	214.10085	 
167	55.885555	214.52846	 
168	59.548702	216.09244	 
169	63.228687	217.50972	 
170	68.65497	219.76921	 
171	72.20197	220.8593	 
172	76.08993	221.89856	 
173	79.82885	222.51929	 
174	89.25117	222.83788	 
175	95.99302	221.8095	 
176	102.95265	218.86148	 
177	111.87612	216.05704	 
178	118.77571	213.95384	 
179	128.8158	210.48267	 
180	140.30505	207.53178	 
181	147.9538	205.26163	 
182	154.78262	203.35176	 
183	160.19173	200.41698	 
184	165.3478	198.91478	 
185	170.11867	197.03934	 
186	174.88112	196.07938	 
187	176.8246	195.35995	 
188	179.95538	193.7661	 
189	182.64262	191.6741	 
190	182.57892	189.5879	 
191	179.29352	188.91945	 
192	178.2444	188.85965	 
193	175.81448	189.46378	 
194	171.84482	190.5531	 
195	170.65349	190.92465	 
196	168.3588	191.8311	 
197	168.44023	192.11325	 
198	168.34221	192.27853	 
199	168.72089	192.08081	 
200	168.93349	191.65044	 
201	169.79182	191.25056	 
202	172.08752	190.20894	 
203	173.09142	189.60416	 
204	173.89258	188.92618	 
205	178.95175	187.59265	 
206	186.90495	186.33469	 
207	198.37834	185.40997	 
208	209.81564	182.87526	 
209	220.48573	179.6165	 
210	233.66951	176.05998	 
211	247.351	173.42992	 
212	259.31085	170.759	 
213	271.56668	167.61253	 
214	285.53513	164.3246	 
215	299.66718	162.46114	 
216	313.71674	161.11996	 
217	328.3063	159.66635	 
218	339.65445	157.48944	 
219	351.75113	155.00836	 
220	363.5432	151.85457	 
221	376.17032	149.91565	 
222	387.95926	149.43596	 
223	398.48633	149.29994	 
224	410.5885	146.92459	 
225	419.25616	142.8181	 
226	429.37393	141.4455	 
227	441.07114	140.67513	 
228	452.46268	140.31647	 
229	465.6992	138.3179	 
230	478.52634	135.65169	 
231	489.79126	131.77017	 
232	497.8256	128.9661	 
233	507.04608	127.25159	 
234	517.1845	127.07878	 
235	526.024	125.77984	 
236	531.78766	124.170685	 
237	534.5042	123.30566	 
238	534.8425	123.601234	 
239	532.8978	124.78406	 
240	531.04315	125.609764	 
241	530.9547	125.27118	 
242	532.3189	123.97874	 
243	534.6345	122.70574	 
244	536.9304	121.15609	 
245	538.29474	120.35281	 
246	543.9397	119.75754	 
247	547.2042	119.744514	 
248	548.8187	119.50622	 
249	550.67365	118.83123	 
250	552.0211	117.86248	 
251	552.6903	117.44854	 
252	553.5375	116.70769	 
253	555.6821	115.83485	 
254	557.9647	114.65769	 
255	559.58405	113.40177	 
256	562.12616	111.11332	 
257	563.7845	109.01462	 
258	561.03235	108.53345	 
259	560.535	108.52964	 
260	561.6729	107.15985	 
261	563.4367	105.40086	 
262	565.3316	102.73796	 
263	567.0229	100.706085	 
264	569.5946	97.6154	 
265	571.67914	94.12246	 
266	573.5592	90.81668	 
267	575.7195	86.66738	 
268	578.0683	81.50076	 
269	579.5143	75.40478	 
270	579.2849	70.223114	 
271	579.6545	67.03854	 
272	580.4187	64.728424	 
273	580.48346	65.666916	 
274	580.7723	66.2373	 
275	580.80835	63.42348	 
276	578.95654	62.429657	 
277	578.9412	61.963528	 
278	579.48157	61.280315	 
279	580.19324	60.446167	 
280	580.9473	59.84709	 
281	581.6073	58.301937	 
282	582.33	56.86331	 
283	582.8402	54.91631	 
284	583.2301	53.116898	 
285	583.5244	51.135483	 
286	583.5505	49.19197	 
287	585.4744	45.349335	 
288	585.5428	44.6847	 
289	585.8066	44.365612	 
290	585.8608	43.17443	 
291	586.0704	42.036873	 
292	585.9244	41.532936	 
293	586.21936	40.62651	 
294	586.7431	40.516808	 
295	586.95074	39.34648	 
296	586.58136	38.825466	 
297	585.8751	37.301846	 
298	585.20715	36.260303	 
299	585.6015	36.176094	 
300	585.60474	36.53618	 
301	585.1517	37.412514	 
302	585.3116	38.054287	 
303	584.4533	40.09145	 
304	583.39435	40.9857	 
305	582.48236	41.10547	 
306	581.409	40.979435	 
307	580.47906	41.45195	 
308	578.6634	43.55687	 
309	576.6654	46.171295	 
310	574.8802	48.87927	 
311	573.01447	49.975544	 
312	570.7133	51.18908	 
313	569.8913	50.758884	 
314	569.3886	50.16221	 
315	569.2343	49.770157	 
316	569.741	51.12253	 
317	569.72986	51.992077	 
318	569.51666	52.81389	 
319	568.72705	52.51268	 
320	561.92834	51.371365	 
321	560.45416	51.53564	*
322	560.12494	51.762016	 
323	560.0631	51.89494	 
324	560.1289	54.183872	 
325	558.9376	52.71636	 
326	557.9236	51.698383	 
327	556.5699	49.463623	 
328	554.84814	49.02945	 
329	553.97394	50.1546	 
330	551.31244	48.69931	 
331	548.3729	48.52912	 
332	545.5549	49.122272	 
333	541.39886	49.708694	 
334	531.74115	48.70981	 
335	522.8001	49.08086	 
336	509.53418	50.06884	 
337	496.6975	51.849426	 
338	481.01547	54.28885	 
339	467.58264	55.57595	 
340	456.0336	56.750946	 
341	443.84067	58.37322	 
342	430.71796	60.569782	 
343	417.83798	63.850666	 
344	405.61487	65.76326	 
345	392.8926	66.09947	 
346	382.0656	64.92625	 
347	372.97275	63.833115	 
348	363.64484	63.23645	 
349	353.38968	62.33196	 
350	346.09155	59.408607	 
351	339.19443	55.927803	 
352	333.31638	51.973267	 
353	325.52847	47.98332	 
354	318.06787	45.435947	 
355	308.52924	41.660503	 
356	305.9415	44.243874	 
357	303.2115	44.300182	 
358	300.55844	42.466736	 
359	303.95773	44.598152	 
360	303.5048	43.87213	 
361	303.00275	43.400417	 
362	302.71	43.447926	 
363	301.76184	42.012604	 
364	298.20654	42.007156	 
365	293.36154	43.834602	 
366	293.17508	44.72208	 
367	292.47272	44.441765	 
368	296.43536	42.817257	 
369	296.0843	41.014397	 
370	298.79486	39.20679	 
371	301.4276	36.614727	 
372	301.84485	34.193314	 
373	301.28503	34.48567	 
374	302.5346	34.241077	 
375	304.054	34.205734	 
376	303.98798	34.847416	 
377	304.6534	34.448612	 
378	304.9394	33.186092	 
379	306.33585	32.073586	 
380	306.95493	31.595474	 
381	306.9611	30.826063	 
382	306.96542	30.319418	 
383	308.09644	29.632803	 
384	309.09296	26.800323	 
385	309.25204	28.245447	 
386	309.06058	29.581743	 
387	307.9444	31.385763	 
388	309.15134	31.34799	 
389	309.91266	32.714718	 
390	308.91846	33.099827	 
391	308.70883	33.01794	 
392	308.4837	33.21055	 
393	307.68463	31.27011	 
394	311.70435	30.592772	 
395	311.38358	32.5194	 
396	311.2205	33.79373	 
397	309.22598	34.602135	 
398	306.95462	37.115845	 
399	307.1673	37.079395	 
400	307.57205	36.924866	 
401	309.17743	37.80485	 
402	309.9178	38.78566	 
403	310.52936	40.30125	 
404	309.532	42.16253	 
405	309.80496	44.841442	 
406	310.11078	48.730167	 
407	309.58704	52.98543	 
408	308.98	57.98426	 
409	305.48434	61.700127	 
410	301.92194	65.2132	 
411	299.81107	69.685104	 
412	300.15497	73.84986	 
413	297.3224	78.01472	 
414	295.21155	83.96821	 
415	295.1688	87.41019	 
416	295.37213	89.91164	 
417	296.8074	92.337296	 
418	298.36484	95.90802	 
419	298.94028	101.08776	 
420	297.83356	103.99568	 
421	297.24493	106.193535	 
422	298.45142	108.42508	 
423	297.4072	111.85707	 
424	295.58008	114.66429	 
425	295.21262	116.371956	 
426	292.1643	120.55846	 
427	290.848	124.18279	 
428	290.3127	126.80778	 
429	289.68793	129.18645	 
430	287.88168	131.85802	 
431	287.5096	132.8892	 
432	290.6988	130.98476	 
433	291.22855	129.25227	 
434	291.63876	128.0311	 
435	292.1929	127.37051	 
436	292.44583	127.34532	 
437	292.64352	128.36732	 
438	293.36102	131.61098	 
439	294.50415	135.53575	 
440	294.93256	141.1648	 
441	296.96762	148.9236	 
442	300.08737	155.17172	 
443	302.9308	163.33669	 
444	307.5115	170.25006	 
445	309.85562	174.53166	 
446	312.33307	176.42786	 
447	313.88492	174.4572	 
448	314.59082	171.75407	 
449	314.31082	169.53383	 
450	313.3098	166.90851	 
451	312.978	166.3655	 
452	313.1353	165.13367	 
453	313.71518	164.26527	 
454	313.74905	163.51239	 
455	314.80548	163.77266	 
456	314.05743	162.35574	 
457	315.45526	161.91382	 
458	315.94507	160.3873	 
459	318.2675	159.64201	 
460	320.52588	159.33948	 
461	321.96255	158.69368	 
462	324.8686	158.42491	 
463	328.99396	158.62358	 
464	336.3695	160.5031	 
465	342.25607	159.9668	 
466	347.92938	156.80157	 
467	353.51865	152.65463	 
468	357.651	147.23941	 
469	359.54816	143.96924	 
470	361.70306	142.25066	 
471	362.78412	141.27505	 
472	364.00574	140.7342	 
473	364.93073	140.66324	 
474	366.20956	140.30061	 
475	367.04172	139.93047	 
476	367.24896	139.48798	 
477	362.17932	140.7042	 
478	360.14398	142.0054	 
479	358.71494	143.95248	 
480	355.40042	145.41942	 
481	354.47452	146.77702	 
482	351.67468	147.37117	 
483	351.83118	148.06499	 
484	349.50772	148.15541	 
485	348.39825	147.72844	 
486	347.22513	145.25041	 
487	343.74313	141.31825	 
488	341.76767	139.46883	 
489	339.57706	137.87532	 
490	337.0317	136.56299	 
491	335.1412	134.4044	 
492	333.81387	131.92345	 
493	332.72476	130.84467	 
494	331.64224	129.73427	 
495	331.43356	127.669975	 
496	328.39136	123.561745	 
497	326.40796	121.78819	 
498	323.33215	121.2924	 
499	321.3658	120.82108	 
500	320.59558	120.48599	 
501	319.88654	121.02799	 
502	320.2798	123.12291	 
503	321.3863	123.238525	 
504	321.32007	123.04277	 
505	321.1264	121.25129	 
506	320.35413	119.10021	 
507	318.8613	118.74222	 
508	318.57324	117.936455	 
509	318.58008	117.55209	 
510	319.27185	118.62992	 
511	320.3999	120.26196	 
512	320.6321	121.62611	 
513	320.4194	120.60282	 
514	320.90573	121.67721	 
515	321.59546	122.39738	 
516	322.28506	123.90061	 
517	322.0756	123.95648	 
518	322.14774	123.97931	 
519	321.3848	122.95557	 
520	321.18582	121.89511	 
521	321.47012	123.275505	 
522	322.37323	123.74806	 
523	322.34894	123.97972	 
524	321.98276	125.008095	 
525	320.74448	124.19804	 
526	320.481	125.73157	 
527	320.97012	126.51646	 
528	320.13184	128.05237	 
529	320.2122	129.89189	 
530	319.46024	130.27565	 
531	317.46762	130.08064	 
532	316.7544	128.17885	 
533	316.63388	127.2983	 
534	315.4961	126.487114	 
535	316.82376	124.741455	 
536	317.40488	124.450935	 
537	317.24875	121.327286	 
538	315.9824	120.35587	 
539	314.94937	119.83838	 
540	313.41083	119.79442	 
541	311.14774	119.73897	 
542	308.5987	119.50408	 
543	305.90042	119.67141	 
544	303.2052	119.41532	 
545	302.13132	119.53623	 
546	301.2841	120.20302	 
547	301.22226	120.40021	 
548	301.97433	120.76787	 
549	302.83438	120.97624	 
550	305.724	119.72226	 
551	308.69843	118.82437	 
552	312.6337	118.40195	 
553	315.55988	117.147575	 
554	318.06982	115.06227	 
555	319.36166	113.67188	 
556	320.3924	113.25671	 
557	319.49496	113.293724	 
558	320.09146	112.72176	 
559	320.12534	112.11611	 
560	321.5352	112.159966	 
561	322.6434	111.88403	 
562	323.45697	111.54274	 
563	324.87515	110.60519	 
564	325.75198	108.85931	 
565	326.2416	106.24918	 
566	325.21255	103.8524	 
567	324.30325	102.20941	 
568	323.9928	99.29903	 
569	324.43002	97.43822	 
570	325.61374	96.73956	 
571	325.97772	98.44559	 
572	325.5769	99.045456	 
573	323.8656	101.80468	 
574	321.1791	104.868515	 
575	321.114	108.16453	 
576	321.74182	110.05314	 
577	322.3015	111.02724	 
578	321.7615	111.2908	 
579	322.68326	111.13952	 
580	322.9598	110.86814	 
581	321.49155	111.110435	 
582	322.2351	110.18729	 
583	322.79272	110.14598	 
584	323.19144	110.41657	 
585	323.91727	111.15839	 
586	323.29984	111.54183	 
587	323.43283	112.16054	 
588	323.0692	112.849075	 
589	321.85513	113.55892	 
590	321.88666	113.9551	 
591	321.52682	114.15426	 
592	319.6242	114.13459	 
593	320.1951	114.384735	 
594	320.3646	114.747345	 
595	320.57245	114.6282	 
596	320.21158	114.73782	 
597	320.99136	115.12027	 
598	321.1476	115.16559	 
599	321.0858	115.12505	 
600	323.10803	115.53975	 
601	322.4593	116.141556	 
602	322.95496	117.306305	 
603	325.568	118.750084	 
604	330.27667	120.114136	 
605	335.1734	120.98243	 
606	341.0888	121.66734	 
607	347.9466	123.526085	 
608	356.73886	124.87267	 
609	365.82993	128.57112	 
610	373.37244	132.96494	 
611	379.9842	137.98387	 
612	388.47098	142.0212	 
613	399.03262	146.021	 
614	410.39493	150.01093	 
615	419.2042	155.28578	 
616	428.11185	161.2673	 
617	437.05734	168.03545	 
618	443.426	171.88385	 
619	451.4538	174.54144	 
620	457.59674	175.76292	 
621	460.92773	176.5267	 
622	459.96545	176.38272	 
623	457.8819	175.418	 
624	456.00558	174.46107	 
625	454.55466	173.62909	 
626	453.5796	172.69305	 
627	452.6876	171.76186	 
628	452.41003	170.60986	 
629	451.50793	170.20767	 
630	450.5859	170.30888	 
631	449.59192	169.77165	 
632	448.5155	168.2505	 
633	446.8148	166.87848	 
634	445.7275	166.30852	 
635	445.75626	165.67004	 
636	444.85342	165.66068	 
637	444.3207	165.20065	 
638	444.24432	164.59743	 
639	444.2197	164.95076	 
640	444.17725	164.5703	 
641	444.1628	164.83257	 
642	443.95856	164.95815	 
643	443.952	165.77705	 
644	445.01904	165.15234	 
645	446.68515	164.48265	 
646	447.81973	164.09467	 
647	447.12726	164.69049	 
648	446.6513	164.96094	 
649	446.3344	165.16881	 
650	446.58798	164.98814	 
651	447.3918	163.92001	 
652	448.8749	162.98207	 
653	451.0484	161.2242	 
654	453.7846	158.49287	 
655	456.00732	155.12692	 
656	458.95352	151.59825	 
657	462.65106	146.3215	 
658	466.1705	139.79337	 
659	469.36813	132.94994	 
660	472.36932	125.79244	 
661	474.47897	118.458855	 
662	475.2102	110.823944	 
663	474.2462	102.32289	 
664	472.56012	96.87653	 
665	471.66943	92.68	 
666	470.20264	93.08659	 
667	468.81757	97.36673	 
668	468.2361	101.489815	 
669	468.32562	104.65942	 
670	468.55035	107.257744	 
671	468.6534	109.260254	 
672	468.20984	108.335236	 
673	467.90054	107.886	 
674	468.0922	107.96504	 
675	469.21466	109.2603	 
676	470.15115	112.60134	 
677	470.23758	116.146996	 
678	472.23468	117.65658	 
679	473.63248	120.15263	 
680	474.34534	123.14562	 
681	474.9373	125.80019	 
682	477.06305	127.5551	 
683	478.61	129.03647	 
684	480.59467	129.76025	 
685	481.95154	130.7781	 
686	486.17474	132.16766	 
687	488.98938	133.68274	 
688	490.14798	135.6645	 
689	490.93024	136.80316	 
690	491.70023	136.30933	 
691	490.72278	135.47537	 
692	486.46982	134.6784	 
693	481.3885	134.10812	 
694	476.4622	133.80742	 
695	472.45923	134.48476	 
696	469.14587	135.52531	 
697	467.09555	138.8491	 
698	464.14703	142.95522	 
699	460.66443	147.67238	 
700	457.11493	152.09743	 
701	454.65427	155.71748	 
702	451.974	159.018	 
703	449.91394	160.91855	 
704	449.89	161.23607	 
705	450.34827	161.19728	 
706	451.04013	160.46803	 
707	452.141	158.83852	 
708	453.3523	157.08807	 
709	454.36462	155.80281	 
710	455.09363	154.1484	 
711	458.08276	151.05632	 
712	459.1032	149.05551	 
713	458.21487	147.56335	 
714	456.46097	147.0922	 
715	454.81732	146.11043	 
716	452.84225	144.9627	 
717	451.32855	144.10938	 
718	449.30603	143.5115	 
719	447.60068	143.08429	 
720	446.77805	143.2149	 
721	447.0264	143.2561	 
722	446.504	143.46188	 
723	446.27023	143.65979	 
724	447.82605	144.5877	 
725	450.34402	145.54103	 
726	453.17828	146.05971	 
727	455.9205	146.46939	 
728	458.03094	147.57614	 
729	461.5468	147.91243	 
730	465.53146	147.40913	 
731	468.5841	146.98875	 
732	470.63068	145.77733	 
733	472.2457	144.01814	 
734	473.44977	142.5253	 
735	474.7384	141.27388	 
736	475.20676	140.07863	 
737	475.37305	139.62083	 
738	475.24457	140.12651	 
739	474.88718	141.26184	 
740	474.80698	142.15002	 
741	474.74615	143.3792	 
742	474.68054	146.25108	 
743	474.87576	148.55266	 
744	474.63745	150.3266	 
745	474.3257	152.3127	 
746	474.30743	154.15073	 
747	474.24893	155.29823	 
748	474.21518	157.17636	 
749	474.61862	158.5478	 
750	474.8083	158.50584	 
751	474.6231	158.35822	 
752	474.69025	158.65703	 
753	475.41043	158.43538	 
754	476.24734	158.86678	 
755	476.40887	159.11035	 
756	476.82883	159.59042	 
757	476.48483	159.55219	 
758	476.1957	159.48648	 
759	476.1584	159.40332	 
760	475.81033	159.25317	 
761	475.45007	159.50224	 
762	475.20508	159.90416	 
763	474.68585	159.23444	 
764	473.77768	158.26262	 
765	473.772	157.52728	 
766	474.14044	157.65912	 
767	474.11755	157.15746	 
768	473.81375	157.00476	 
769	473.19644	155.40004	 
770	473.04694	154.55807	 
771	472.6577	151.52911	 
772	473.34744	147.73355	 
773	474.0879	144.55452	 
774	474.70334	140.82776	 
775	475.64194	140.50134	 
776	476.86017	143.40953	 
777	477.6239	145.549	 
778	479.68713	146.8558	 
779	480.69485	148.43436	 
780	480.82233	150.6344	 
781	481.37976	151.49144	 
782	481.54608	151.92389	 
783	482.71628	152.377	 
784	483.32373	153.48952	 
785	483.37976	154.43796	 
786	482.0548	156.57999	 
787	481.6836	158.77473	 
788	482.63693	161.0913	 
789	482.1596	162.35266	 
790	482.66522	162.75398	 
791	482.5731	162.82176	 
792	484.3601	161.63748	 
793	485.83652	161.75143	 
794	486.66525	162.6346	 
795	487.90927	164.25162	 
796	488.62714	166.1107	 
797	489.69556	168.66216	 
798	489.9511	170.2958	 
799	489.87967	171.81888	 
800	490.36542	175.52011	 
801	491.13174	180.7708	 
802	492.4264	184.6802	 
803	494.459	188.9657	 
804	496.4589	191.61789	 
805	496.5468	191.4338	 
806	495.7218	191.2695	 
807	495.10205	188.52338	 
808	493.86255	184.87202	 
809	492.0732	181.64108	 
810	488.35565	180.77856	 
811	486.67767	179.55597	 
812	485.97754	178.0608	 
813	484.61115	176.87267	 
814	483.9629	176.15514	 
815	483.8336	176.1894	 
816	482.9613	176.56331	 
817	482.76575	176.77376	 
818	483.06824	176.76016	 
819	484.07657	176.53123	 
820	485.3403	176.41772	 
821	485.747	176.32733	 
822	486.87125	176.24022	 
823	487.40924	176.08766	 
824	487.9632	176.56836	 
825	488.0999	176.30756	 
826	487.52182	174.70486	 
827	487.52695	171.79822	 
828	488.61594	169.566	 
829	489.893	169.50972	 
830	490.41464	169.83615	 
831	490.16797	169.54172	 
832	489.34158	168.8353	 
833	488.36575	167.26385	 
834	488.5299	165.69577	 
835	488.24323	163.88667	 
836	487.86658	161.95851	 
837	487.1905	158.93614	 
838	486.79065	156.09894	 
839	486.158	154.58203	 
840	485.5144	153.36662	 
841	484.9703	152.9355	 
842	485.0383	153.01959	 
843	485.27686	153.49715	 
844	485.48996	153.98941	 
845	485.71118	154.418	 
846	485.85434	154.52678	 
847	486.00363	154.44572	 
848	485.8852	154.62926	 
849	486.52563	155.074	 
850	487.6136	155.45302	 
851	488.62604	155.21257	 
852	489.06094	156.11288	 
853	489.668	156.63026	 
854	489.5425	157.13094	 
855	489.1702	156.75476	 
856	489.00916	156.05103	 
857	489.606	155.66542	 
858	490.1321	156.06023	 
859	490.82663	156.35948	 
860	491.2208	156.64937	 
861	491.09827	156.49757	 
862	491.17	156.9877	 
863	491.04437	157.12413	 
864	490.7111	156.76411	 
865	490.7625	156.8219	 
866	490.7865	157.044	 
867	490.6802	157.11111	 
868	490.5367	157.33582	 
869	490.60178	157.36086	 
870	490.58163	157.35991	 
871	490.60846	157.39674	 
872	490.51324	157.52925	 
873	490.48218	157.56746	 
874	490.62027	157.59038	 
875	490.53906	157.57323	 
876	490.72015	157.37778	 
877	490.58044	157.41368	 
878	490.61096	157.67767	 
879	490.88617	157.44196	 
880	491.6228	158.59299	 
881	492.3843	161.71623	 
882	492.35028	164.71426	 
883	492.1048	166.73131	 
884	492.30692	169.50255	 
885	493.3544	172.62184	 
886	493.96008	175.46385	 
887	493.70206	177.32617	 
888	493.38715	178.64847	 
889	493.3396	180.00847	 
890	494.0984	181.43681	 
891	495.28085	182.40665	 
892	496.91263	182.83002	 
893	499.67303	183.12593	 
894	503.2961	183.49031	 
895	506.90262	184.19975	 
896	511.27057	184.1929	 
897	515.3147	186.17514	 
898	517.55676	188.11836	 
899	520.3124	189.55284	 
900	522.27606	192.07903	 
901	522.64166	195.1243	 
902	520.6906	196.51431	 
903	519.10474	197.34967	 
904	517.6095	197.72826	 
905	516.0394	198.84436	 
906	514.56757	200.2347	 
907	514.0378	201.49532	 
908	513.7613	202.97845	 
909	514.174	203.84706	 
910	515.24866	203.78027	 
911	515.5724	203.31503	 
912	515.86316	202.37338	 
913	515.5335	201.33784	 
914	515.06415	199.71931	 
915	514.5135	198.70512	 
916	514.418	198.10791	 
917	514.781	197.68803	 
918	515.1178	197.67413	 
919	515.70233	199.07558	 
920	515.6692	200.27968	 
921	515.80853	200.46262	 
922	515.0535	201.52667	 
923	514.2165	201.45305	 
924	512.86975	202.9825	 
925	511.88553	205.56111	 
926	510.0704	212.69987	 
927	508.9493	220.52173	 
928	509.10468	228.3533	 
929	508.8685	236.51979	 
930	507.34732	242.12888	 
931	503.11392	249.99298	 
932	497.6633	257.16586	 
933	493.31232	263.22235	 
934	491.8245	270.38034	 
935	491.12872	279.54593	 
936	489.483	290.00476	 
937	487.94275	299.55353	 
938	485.4638	309.4629	 
939	482.17944	317.49756	 
940	480.89487	325.6292	 
941	481.77054	334.08795	 
942	480.6161	342.32233	 
943	477.6755	351.70963	 
944	473.7823	358.22305	 
945	471.52676	364.61475	 
946	471.34888	367.55768	 
947	472.83176	366.99304	 
948	473.35458	367.50372	 
949	473.47644	365.12082	 
950	473.80432	361.37637	 
951	473.50403	359.7123	 
952	472.60547	359.64545	 
953	471.5607	358.85123	 
954	469.61472	356.74634	 
955	467.9615	355.62726	 
956	464.85272	355.59006	 
957	461.8244	357.04907	 
958	458.30643	358.54095	 
959	453.61966	360.65155	 
960	448.18875	363.78146	 
961	444.01193	366.45932	 
962	438.8298	369.8981	 
963	434.9622	373.21732	 
964	430.31177	375.5878	 
965	424.86462	376.35904	 
966	418.86462	377.8849	 
967	412.22925	381.17	 
968	405.88257	385.9858	 
969	398.0271	391.38474	 
970	390.73788	395.2881	 
971	382.4868	399.1542	 
972	374.8751	400.87643	 
973	369.05026	404.60727	 
974	366.54178	407.32254	 
975	367.21857	408.60278	 
976	366.23746	409.42734	 
977	368.38022	407.46008	 
978	369.91727	406.2452	 
979	368.7702	406.8406	 
980	368.81714	406.88904	 
981	369.71088	405.88464	 
982	371.37857	404.37448	 
983	373.7449	402.3944	 
984	375.92914	400.35632	 
985	376.86722	399.0151	 
986	376.2671	398.20706	 
987	374.7302	397.3109	 
988	373.26282	396.6852	 
989	368.8928	396.05777	 
990	366.02536	395.68875	 
991	361.77066	396.11108	 
992	357.62152	396.82645	 
993	352.08002	396.44476	 
994	346.102	393.941	 
995	339.60162	391.90485	 
996	332.4834	391.14798	 
997	323.59164	391.2379	 
998	314.1826	390.09445	 
999	302.35187	388.39276	 
1000	290.8635	385.76523	 

