Frame	X1	Y1	Flag1
266	336.59393	176.3178	 
267	345.8065	176.63493	 
268	356.1975	178.5592	 
269	366.01804	180.3012	 
270	376.9241	179.0239	 
271	388.28754	175.12222	 
272	398.27667	172.34087	 
273	405.59927	172.13	 
274	412.36508	169.10625	 
275	422.34128	163.64793	 
276	430.26273	158.95439	 
277	440.21286	157.18904	 
278	451.00262	157.56404	 
279	460.7682	155.67372	 
280	471.08026	149.90118	 
281	479.3655	144.83788	 
282	487.70828	143.90988	 
283	491.53107	143.79543	 
284	493.42938	143.81241	 
285	494.5477	143.81534	 
286	496.73972	143.57494	 
287	499.50497	142.9516	 
288	504.20407	141.8291	 
289	508.18488	140.56003	 
290	513.1574	139.94429	 
291	520.3802	139.61876	 
292	529.49036	139.97302	 
293	544.55383	141.66742	 
294	549.32007	144.13431	 
295	550.1815	145.90898	 
296	547.43176	146.05376	 
297	545.50903	145.80623	 
298	545.0213	146.1188	 
299	544.0417	146.11333	 
300	539.5329	145.79799	 
301	538.86694	146.2247	 
302	538.662	147.09969	 
303	538.81665	147.41647	 
304	538.6967	147.85056	 
305	538.9704	148.50337	 
306	540.9252	150.94563	 
307	541.524	152.59697	 
308	541.9055	154.1357	 
309	542.38715	155.35973	 
310	542.6154	155.95132	 
311	542.76166	156.49374	 
312	543.0664	157.0609	 
313	542.6923	156.61234	 
314	542.62854	157.02107	 
315	542.5014	157.19983	 
316	542.2818	157.49028	 
317	541.96265	157.68057	 
318	541.48285	157.60654	 
319	541.5478	157.68523	 
320	541.593	158.19792	 
321	542.4656	159.80518	 
322	541.791	160.0323	 
323	539.67053	159.6342	 
324	536.9641	157.04413	 
325	534.363	154.95848	 
326	531.3938	153.48875	 
327	527.18	152.73067	 
328	523.51996	152.1948	 
329	523.21265	151.14496	 
330	522.88007	151.47466	 
331	522.6787	151.64131	 
332	521.51855	154.15263	 
333	519.1507	156.66689	 
334	516.2287	159.23651	 
335	514.09454	161.88179	 
336	512.4956	163.55612	 
337	511.06415	164.69147	 
338	508.13675	166.32979	 
339	504.25302	169.18445	 
340	496.07703	173.76161	 
341	487.87625	178.29695	 
342	481.12518	184.06996	 
343	475.0988	190.56552	 
344	468.23047	196.43687	 
345	460.85504	201.56622	 
346	453.75522	206.11296	 
347	447.7108	209.92924	 
348	444.19626	214.87659	 
349	442.17056	221.09491	 
350	440.35312	227.60844	 
351	437.95673	233.8728	 
352	436.24384	239.81879	 
353	433.25415	245.2332	 
354	429.76807	248.29434	 
355	427.88895	251.8813	 
356	427.51794	256.1133	 
357	428.4293	258.16547	 
358	429.56042	259.89166	 
359	430.74588	261.3283	 
360	430.7831	260.43085	 
361	431.10138	257.74118	 
362	431.45853	256.43042	 
363	432.1301	256.48154	 
364	432.44937	256.5116	 
365	432.58038	256.5853	 
366	432.69183	255.95312	 
367	432.9772	256.78735	 
368	433.09738	257.39697	 
369	433.52557	258.54608	 
370	433.65692	258.56546	 
371	434.04462	258.4917	 
372	434.43292	257.1011	 
373	434.80792	256.9457	 
374	434.03455	255.65964	 
375	433.0991	255.07191	 
376	432.10083	254.96484	 
377	431.11673	255.28474	 
378	430.61227	255.47931	 
379	430.95178	256.17218	 
380	431.97742	257.77838	 
381	434.34976	260.80942	 
382	437.50146	265.45996	 
383	441.023	269.2732	 
384	442.9718	271.51364	 
385	445.91574	273.59097	 
386	446.30386	273.7074	 
387	446.25995	273.5394	 
388	444.81766	271.9979	 
389	443.38287	270.40796	 
390	442.7622	269.02548	 
391	442.42776	268.00482	 
392	442.30826	267.05954	 
393	440.88358	265.89984	 
394	439.64114	265.22327	 
395	439.43182	264.92276	 
396	437.8178	263.46408	 
397	434.87753	260.29654	 
398	431.52487	257.1875	 
399	428.82434	255.07487	 
400	427.36102	253.66266	 
401	426.32745	253.43347	 
402	426.16095	252.40823	 
403	426.5357	251.75865	 
404	426.71112	251.25885	 
405	427.066	250.46436	 
406	427.22333	250.13013	 
407	427.19943	248.83133	 
408	427.41904	248.70535	 
409	427.8731	248.44727	 
410	429.10382	243.94191	 
411	429.61438	243.21078	 
412	430.0894	246.40218	 
413	430.34305	246.40695	 
414	430.37576	246.82281	 
415	430.12317	247.00966	 
416	429.44287	246.74991	 
417	428.66803	246.60075	 
418	428.03616	245.32501	 
419	428.38397	242.50151	 
420	427.90173	244.42982	 
421	427.6263	244.3488	 
422	427.1076	241.88705	 
423	424.5359	243.82588	 
424	423.51807	241.06041	 
425	420.4345	243.39099	 
426	417.44156	242.66971	 
427	414.19305	241.35873	 
428	408.67963	239.75812	 
429	404.71085	237.3401	 
430	401.27676	234.2974	 
431	400.31076	232.80856	 
432	402.03104	232.97794	 
433	405.10693	233.47102	 
434	408.60602	232.28688	 
435	409.7407	229.746	 
436	409.93384	225.60703	 
437	409.39255	221.92082	 
438	408.237	216.5198	 
439	406.03403	209.44928	 
440	403.53363	201.58691	 
441	402.0778	191.8515	 
442	402.8762	182.33723	 
443	404.0985	174.24962	 
444	405.82062	167.42305	 
445	406.6541	164.40909	 
446	406.26804	163.44531	 
447	406.22565	163.99133	 
448	405.6871	164.33026	 
449	404.9039	166.49638	 
450	404.19373	167.88785	 
451	403.52103	169.21799	 
452	402.49924	170.68762	 
453	402.86835	170.9711	 
454	402.82095	172.29002	 
455	404.16653	172.47023	 
456	405.51886	173.17531	 
457	405.94595	173.67455	 
458	406.7568	174.3444	 
459	407.96497	174.64638	 
460	409.8681	174.64175	 
461	413.6568	174.27351	 
462	417.61093	174.81296	 
463	422.09985	175.03632	 
464	426.2798	174.3925	 
465	431.6009	172.92415	 
466	437.41696	170.55524	 
467	443.89734	170.84404	 
468	451.22137	173.10173	 
469	456.62445	176.23157	 
470	461.85324	177.37979	 
471	469.8153	176.86858	 
472	475.5245	175.07533	 
473	481.27768	176.07777	 
474	486.18314	179.16095	 
475	490.25162	181.37741	 
476	495.35916	181.96834	 
477	500.3148	180.20047	 
478	504.65518	179.46188	 
479	511.02896	180.1893	 
480	517.8869	181.8677	 
481	520.9981	182.92381	 
482	521.7217	182.43678	 
483	521.1012	182.23523	 
484	520.57214	181.82152	 
485	518.5396	181.56194	 
486	516.5568	181.26317	 
487	515.174	181.18573	 
488	514.16486	181.0684	 
489	513.5188	181.33688	 
490	511.9005	181.84091	 
491	510.30676	182.36569	 
492	509.13467	182.64552	 
493	508.214	182.83087	 
494	507.319	182.773	 
495	507.08957	182.96124	 
496	507.31543	183.06921	 
497	507.40692	182.99254	 
498	507.56012	183.14009	 
499	507.98077	183.61832	 
500	507.89975	183.62683	 
501	508.2339	183.86139	 
502	508.45163	183.36086	 
503	507.64136	184.96054	 
504	506.10638	187.2523	 
505	504.8684	188.77582	 
506	504.89017	190.2803	 
507	505.22742	191.92078	 
508	506.1893	194.34985	 
509	507.65088	197.30908	 
510	509.52576	199.84474	 
511	512.266	203.31023	 
512	515.01263	206.20122	 
513	519.64923	207.93832	 
514	522.6377	209.43599	 
515	523.24347	210.26675	 
516	522.01666	210.43367	 
517	519.05554	209.06639	 
518	516.48346	207.87793	 
519	514.9785	206.87042	 
520	513.6749	205.48956	 
521	512.9787	205.28049	 
522	513.1412	205.20224	 
523	513.29974	205.22621	 
524	513.53284	205.7527	 
525	513.94574	206.36937	 
526	513.87994	206.67369	 
527	513.5856	207.43187	 
528	513.6903	207.92175	 
529	512.8297	207.84096	 
530	512.92664	207.50766	 
531	512.822	207.94208	 
532	512.0456	208.86171	 
533	509.76874	210.0363	 
534	506.6318	211.44481	 
535	501.16528	212.3288	 
536	493.83508	215.22621	 
537	488.7646	216.88423	 
538	481.63248	220.87593	 
539	474.2971	226.38097	 
540	466.13058	230.95374	 
541	456.35443	234.68095	 
542	448.01715	237.76733	 
543	438.994	243.8632	 
544	432.18082	250.50835	 
545	426.99033	256.73056	 
546	422.4217	262.0906	 
547	416.8545	266.3894	 
548	415.594	271.584	 
549	415.58707	278.69232	 
550	413.94943	285.65076	 
551	410.81528	293.8925	 
552	407.3823	303.0622	 
553	403.62982	310.27533	 
554	402.81183	313.94324	 
555	403.079	320.43304	 
556	402.7277	325.1241	 
557	401.85236	328.85522	 
558	401.9912	328.17468	 
559	402.71005	326.7962	 
560	402.9013	327.84415	 
561	402.03818	330.23718	 
562	401.64636	332.50674	 
563	399.35043	335.66345	 
564	396.236	336.98605	 
565	393.07834	337.37558	 
566	391.12872	337.32846	 
567	390.7218	338.05164	 
568	390.4651	337.49222	 
569	389.439	337.48914	 
570	387.28345	338.45514	 
571	385.96292	339.10147	 
572	382.54715	340.50107	 
573	379.3295	341.853	 
574	376.3255	344.23508	 
575	373.97073	346.1918	 
576	372.77594	347.06473	 
577	372.82822	347.0847	 
578	374.57047	345.5543	 
579	375.84454	344.88742	 
580	376.2306	344.31036	 
581	376.7324	344.25925	 
582	375.04562	345.35315	 
583	372.742	347.32767	 
584	368.62598	351.3314	 
585	362.57034	357.0748	 
586	354.90506	362.25043	 
587	347.2246	365.6855	 
588	342.65048	367.96872	 
589	339.9749	372.25375	 
590	335.8485	376.26755	 
591	332.59903	377.61884	 
592	328.41257	377.90933	 
593	323.88583	379.05112	 
594	320.25027	381.07846	 
595	315.64035	385.3996	 
596	312.25586	389.06833	 
597	306.78268	392.31006	 
598	300.2604	393.04483	 
599	293.1216	395.43106	 
600	287.77908	399.50613	 
601	280.44452	405.41586	 
602	275.45157	410.92975	 
603	269.17487	416.04428	 
604	263.0592	419.2791	 
605	257.84604	423.85904	 
606	253.74187	430.0748	 
607	250.4505	436.82404	 
608	243.93646	444.98837	 
609	237.81546	451.79776	 
610	231.48936	459.1861	 
611	226.56563	464.34204	 
612	222.51263	469.59045	 
613	217.909	475.6333	 
614	214.87357	480.59494	 
615	215.05392	480.86383	 
616	217.90535	479.31296	 
617	221.21794	476.5423	 
618	222.27586	475.83435	 
619	221.23692	476.2547	 
620	219.64764	477.16507	 
621	217.31642	478.229	 
622	216.4666	479.11514	 
623	215.0629	479.18805	 
624	213.50128	478.73032	 
625	211.60013	477.84506	 
626	211.31464	475.35403	 
627	211.76834	473.96405	 
628	211.82791	473.34457	 
629	212.66211	472.75607	 
630	214.23326	472.4238	 
631	216.69261	472.04593	 
632	218.78157	471.96942	 
633	220.86374	472.02902	 
634	222.06274	471.8557	 
635	221.90445	471.59805	 
636	219.68839	470.6314	 
637	217.12329	469.21936	 
638	212.64568	467.46048	 
639	207.1397	465.48004	 
640	201.5784	463.70895	 
641	196.84184	463.00745	 
642	190.06342	462.08118	 
643	183.33304	461.95642	 
644	174.45406	459.036	 
645	168.9561	456.0634	 
646	163.15453	451.7953	 
647	155.59361	449.42554	 
648	148.47887	449.36176	 
649	142.2604	449.4424	 
650	137.70708	448.08463	 
651	133.32953	445.65942	 
652	131.82512	444.1411	 
653	127.89901	444.81512	 
654	123.080925	446.18835	 
655	122.307434	446.9834	 
656	120.47354	446.2131	 
657	118.94096	444.3458	 
658	119.23446	442.9187	 
659	117.47792	441.1671	 
660	118.86707	440.69742	 
661	119.62896	440.84366	 
662	119.68215	440.95392	 
663	117.435875	440.15094	 
664	114.6858	439.50067	 
665	110.45648	438.2514	 
666	103.73534	436.39545	 
667	94.39438	434.47302	 
668	83.98448	433.3256	 
669	75.50923	431.65247	 
670	63.73698	428.70206	 
671	55.881786	426.02155	 
672	51.860424	426.04666	 
673	48.81177	427.31396	 
674	49.589066	427.78674	 
675	50.83345	427.8949	 
676	53.891705	427.9307	 
677	56.862957	426.635	 
678	60.615303	425.5031	 
679	61.303383	423.5731	 
680	62.59021	421.79034	 
681	64.142235	419.69397	 
682	65.53315	417.59366	 
683	66.25226	416.72516	 
684	66.27643	415.3445	 
685	66.05921	414.96136	 
686	66.6013	414.37988	 
687	66.70108	413.85776	 
688	66.56734	412.94147	 
689	66.74846	411.4222	 
690	66.71521	409.52374	 
691	66.38211	406.12262	 
692	65.457146	401.1405	 
693	63.96115	397.14954	 
694	61.789772	389.99594	 
695	59.882236	382.86978	 
696	59.55192	375.47327	 
697	59.69518	367.2304	 
698	60.288063	359.15836	 
699	60.899208	351.0308	 
700	59.31076	342.17273	 
701	57.232735	333.55447	 
702	56.725338	323.6246	 
703	57.882336	314.1976	 
704	59.808537	304.7941	 
705	62.086143	297.15787	 
706	62.794777	289.10843	 
707	62.47585	280.85352	 
708	62.401287	270.69098	 
709	61.75367	261.9454	 
710	58.93198	254.54141	 
711	58.78177	248.352	 
712	57.584534	243.69623	 
713	55.871983	241.2366	 
714	50.924385	238.03166	 
715	47.381634	233.07251	 
716	46.41634	229.57051	 
717	45.915848	226.74371	 
718	45.07504	222.6413	 
719	43.60514	217.47522	 
720	42.588764	210.72499	 
721	42.528732	207.46738	 
722	43.749935	208.56114	 
723	44.759026	210.82268	 
724	45.32806	211.69843	 
725	45.946743	213.66855	 
726	46.542885	215.37524	 
727	46.891697	216.26561	 
728	47.804348	219.45712	 
729	48.55759	223.12704	 
730	49.306873	226.17094	 
731	50.51733	227.77455	 
732	51.13083	228.02806	 
733	51.85191	228.44821	 
734	52.502434	227.34038	 
735	53.3584	226.27501	 
736	53.150322	226.38846	 
737	53.255802	228.95244	 
738	55.27681	229.82004	 
739	57.0064	230.80049	 
740	59.337044	232.10301	 
741	63.55227	232.33086	 
742	68.192276	233.41689	 
743	72.96962	234.42172	 
744	77.16103	235.80745	 
745	79.54891	236.36024	 
746	82.04799	236.52629	 
747	84.264915	236.6306	 
748	86.969154	237.20668	 
749	91.233574	238.02153	 
750	94.41993	239.28328	 
751	98.26703	240.48889	 
752	100.390076	241.6386	 
753	103.748344	242.96779	 
754	107.218575	243.8139	 
755	112.3579	244.47044	 
756	115.60598	243.42339	 
757	119.826195	242.16238	 
758	122.503525	241.04478	 
759	125.09739	240.35028	 
760	125.57892	239.94606	 
761	126.42823	238.7761	 
762	128.00476	237.82124	 
763	132.9124	236.93625	 
764	140.79735	236.02078	 
765	151.58386	234.23792	 
766	161.45415	231.63467	 
767	173.23944	228.03644	 
768	180.08203	225.32639	 
769	184.872	222.03809	 
770	190.55307	219.38405	 
771	196.74661	216.72337	 
772	203.44475	213.02747	 
773	211.04076	208.85925	 
774	217.14516	204.34918	 
775	221.61592	199.03874	 
776	223.72177	193.87292	 
777	224.9351	189.70087	 
778	225.0252	188.01848	 
779	222.92853	187.4377	 
780	222.34941	187.12921	 
781	221.83492	186.17868	 
782	223.34259	185.94795	 
783	222.9735	185.7515	 
784	222.8571	185.09842	 
785	222.22055	185.99806	 
786	222.12723	186.75807	 
787	222.25038	186.5726	 
788	222.78485	185.32909	 
789	223.13786	183.99373	 
790	224.36139	181.8235	 
791	224.28049	182.08762	 
792	223.77339	182.77122	 
793	224.01294	183.92572	 
794	222.31436	185.57184	 
795	220.43387	189.6683	 
796	217.73262	193.05975	 
797	215.35982	195.51251	 
798	215.06638	197.42511	 
799	214.59404	198.42268	 
800	215.05998	198.68205	 
801	215.92183	198.02234	 
802	215.84465	197.51509	 
803	216.66376	197.1286	 
804	213.6853	197.05527	 
805	212.78139	195.5475	 
806	211.36374	192.76703	 
807	207.9863	192.52803	 
808	205.18112	190.71689	 
809	201.69786	188.78577	 
810	197.28816	187.67273	 
811	191.06224	188.213	 
812	186.78731	190.95032	 
813	184.15543	195.13171	 
814	182.53212	197.5354	 
815	185.52553	197.99077	 
816	189.776	199.19666	 
817	194.3	201.06117	 
818	197.29077	203.82869	 
819	198.51158	207.4	 
820	202.28763	210.40575	 
821	201.99226	214.8917	 
822	201.14413	218.19164	 
823	199.21306	222.10938	 
824	198.92168	226.25873	 
825	198.81898	228.15271	 
826	200.27997	229.48683	 
827	203.57874	228.69255	 
828	203.99219	225.98001	 
829	202.2034	225.3454	 
830	201.07835	223.40192	 
831	200.01366	219.33876	 
832	199.54108	216.37814	 
833	201.24763	214.52812	 
834	203.21388	212.99893	 
835	203.14842	212.41084	 
836	203.73915	211.1961	 
837	203.41313	211.80652	 
838	202.87762	212.58806	 
839	203.18364	214.51576	 
840	202.85529	214.28865	 
841	201.55179	214.8763	 
842	201.88686	215.89685	 
843	201.21513	215.69487	 
844	203.39877	215.54018	 
845	203.31741	214.05927	 
846	206.30334	214.05693	 
847	206.3984	213.1364	 
848	208.38568	214.48215	 
849	212.48433	215.30658	 
850	214.64592	215.42206	 
851	217.55054	215.39821	 
852	224.33723	217.40936	 
853	228.42674	218.5679	 
854	231.00482	220.1367	 
855	232.08801	220.74086	 
856	232.18788	219.87654	 
857	230.45674	219.87956	 
858	228.71295	219.45757	 
859	226.72418	219.01183	 
860	226.21184	219.31822	 
861	225.83058	219.6012	 
862	225.57367	219.59013	 
863	225.67807	219.9886	 
864	225.72026	220.49638	 
865	224.72258	221.1342	 
866	224.59923	221.77426	 
867	224.99388	222.68785	 
868	224.86612	223.65744	 
869	224.70912	224.13037	 
870	225.39754	224.20529	 
871	226.06558	224.75424	 
872	227.09038	225.39626	 
873	227.07935	225.75497	 
874	227.97945	227.13138	 
875	228.04164	227.29213	 
876	227.66927	227.45615	 
877	227.51408	227.23952	 
878	227.21284	226.33571	 
879	228.0231	226.31273	 
880	228.92421	226.59636	 
881	229.14893	226.90596	 
882	226.7356	226.58835	 
883	226.93768	227.92348	 
884	225.39468	227.13736	 
885	224.32507	227.08011	 
886	223.51047	227.12552	 
887	222.44368	227.85191	 
888	221.83305	228.06454	 
889	222.51106	229.94968	 
890	222.46161	231.32298	 
891	222.56223	233.51569	 
892	223.84927	237.16275	 
893	224.35214	240.47673	 
894	224.58939	245.53607	 
895	224.45747	248.51917	 
896	224.66249	254.48845	 
897	222.95996	260.99948	 
898	223.38014	266.65186	 
899	223.66547	270.04303	 
900	221.2435	275.63553	 
901	218.27747	280.5347	 
902	217.20674	288.4291	 
903	217.15933	294.57184	 
904	217.44395	299.913	 
905	218.64119	304.63788	 
906	219.06105	307.73175	 
907	216.9629	307.7739	 
908	218.27592	307.11026	 
909	217.64825	305.7843	 
910	217.06113	304.1192	 
911	216.71979	305.43015	 
912	217.64095	304.7005	 
913	217.78659	304.13943	 
914	220.18019	300.92935	 
915	221.44267	300.3864	 
916	221.4168	301.11777	 
917	220.59367	301.14032	 
918	222.53168	300.1223	 
919	222.62926	299.44067	 
920	222.29198	301.3352	 
921	222.8972	301.4258	 
922	223.05968	301.8988	 
923	223.12459	301.69702	 
924	222.92413	303.0336	 
925	223.44289	303.38397	 
926	223.5	302.4883	 
927	224.41942	301.90247	 
928	224.91191	301.71085	 
929	224.90926	300.97144	 
930	225.14107	301.13855	 
931	222.28168	302.92407	 
932	224.28514	302.60046	 
933	224.62767	302.30792	 
934	224.83437	302.26544	 
935	225.95003	302.23453	 
936	226.513	301.5408	 
937	225.69415	299.98468	 
938	225.17607	301.3984	 
939	225.1	300.9521	 
940	224.85043	299.07385	 
941	224.84969	298.31577	 
942	225.38228	297.58334	 
943	225.13734	296.1397	 
944	224.19952	296.40714	 
945	224.44322	296.4604	 
946	225.52136	296.34152	 
947	224.68785	296.16055	 
948	224.45638	295.6309	 
949	225.50575	297.1061	 
950	223.20096	296.1244	 
951	221.74693	298.83713	 
952	218.79463	297.65115	 
953	219.7091	295.92096	 
954	220.95567	297.19916	 
955	222.86575	295.53757	 
956	222.3124	294.32056	 
957	222.41356	293.04034	 
958	222.61574	293.83517	 
959	223.84486	293.33377	 
960	225.21822	296.773	 
961	226.28308	305.2631	 
962	225.53543	311.75046	 
963	227.90251	319.9247	 
964	230.59554	327.61813	 
965	231.53754	334.8681	 
966	231.8669	340.75214	 
967	232.19504	343.4042	 
968	233.08022	342.0777	 
969	233.64154	337.6447	 
970	233.3354	335.0238	 
971	233.82838	332.2123	 
972	234.0194	329.56564	 
973	233.3025	325.1021	 
974	232.24406	324.30026	 
975	231.62132	322.66513	 
976	231.31683	322.37183	 
977	232.19763	321.69644	 
978	230.27322	320.142	 
979	226.43771	319.79343	 
980	225.1203	317.36588	 
981	224.25635	316.11856	 
982	223.78418	314.6115	 
983	223.34625	313.28616	 
984	223.4691	312.39145	 
985	224.56679	311.55106	 
986	225.01001	310.9321	 
987	226.62277	310.52045	 
988	228.38914	310.1721	 
989	230.30894	309.35995	 
990	231.41504	308.2227	 
991	232.17775	308.01788	 
992	233.09607	306.98108	 
993	232.72537	306.12228	 
994	230.72922	305.21002	 
995	226.49202	304.21362	 
996	222.41208	303.0107	 
997	216.80283	300.36237	 
998	212.0237	296.59943	 
999	205.91905	291.14194	 
1000	202.54411	286.2522	 

