342.67360	297.05566	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
343.42880	296.77362	0.75520	-0.28204	0.80615	0.00000	0.00000	0.00000
344.33746	297.04614	0.90866	0.27252	0.94865	0.00000	0.00000	0.00000
345.34515	296.87524	1.00769	-0.17090	1.02208	37.17358	0.00000	0.00000
346.25125	297.11050	0.90610	0.23526	0.93614	26.32027	0.00000	0.00000
346.56772	298.59592	0.31647	1.48542	1.51876	24.18044	4.18767	0.00000
346.82297	299.60953	0.25525	1.01361	1.04525	63.41800	4.42298	0.00000
346.72970	299.52686	-0.09327	-0.08267	0.12463	2.10740	3.44627	18.29904
346.60397	299.36258	-0.12573	-0.16428	0.20687	145.68671	2.78774	6.16066
346.49567	299.31363	-0.10830	-0.04895	0.11885	11.01951	2.21665	17.11622
346.55353	299.05716	0.05786	-0.25647	0.26292	28.24947	0.46146	20.51292
346.34370	299.03668	-0.20983	-0.02048	0.21083	78.39091	0.74690	8.09277
345.95352	299.22660	-0.39018	0.18992	0.43395	97.13861	0.83223	138.32061
345.91064	299.40100	-0.04288	0.17440	0.17959	31.52906	0.69439	28.93413
346.23935	299.50195	0.32871	0.10095	0.34386	50.23211	0.31806	24.32036
346.04248	299.79450	-0.19687	0.29255	0.35262	86.74117	0.89713	33.13324
345.60030	300.33182	-0.44218	0.53732	0.69587	106.86615	1.49333	18.96922
345.69876	300.27606	0.09846	-0.05576	0.11315	5.51382	1.07994	4.87033
345.43536	300.37527	-0.26340	0.09921	0.28146	158.97600	1.08402	16.21067
345.28525	300.63810	-0.15011	0.26283	0.30268	171.11515	1.48363	12.35979
345.00372	300.61234	-0.28153	-0.02576	0.28271	39.62908	1.32208	14.01780
343.65134	300.92734	-1.35238	0.31500	1.38858	65.49604	2.03791	11.76342
341.10712	300.79645	-2.54422	-0.13089	2.54758	18.33971	4.62103	21.22324
338.03845	302.22230	-3.06867	1.42585	3.38375	16.05675	7.62403	10.52496
335.15140	305.36853	-2.88705	3.14623	4.27011	27.86687	11.18355	7.55424
333.12466	306.80627	-2.02674	1.43774	2.48491	22.53800	13.39690	11.00271
332.14926	306.48035	-0.97540	-0.32592	1.02841	12.10848	12.77238	2.51532
331.68710	305.60547	-0.46216	-0.87488	0.98945	53.82786	10.57655	1.76778
330.89940	305.19210	-0.78770	-0.41337	0.88958	43.67798	7.73212	1.27433
329.86197	303.37880	-1.03743	-1.81330	2.08909	34.46487	5.65129	4.45779
328.23322	301.26460	-1.62875	-2.11420	2.66883	32.53551	7.39164	43.20185
326.86130	299.66043	-1.37192	-1.60417	2.11081	7.83530	8.62982	27.95143
323.56024	296.96760	-3.30106	-2.69283	4.26009	2.92761	11.85996	3.64481
319.32278	294.50300	-4.23746	-2.46460	4.90207	10.25650	15.75674	5.46517
315.02380	292.90775	-4.29898	-1.59525	4.58542	9.02252	18.16079	4.02853
312.45065	291.45444	-2.57315	-1.45331	2.95520	9.82452	18.58302	7.50739
310.09525	289.27600	-2.35540	-2.17844	3.20835	9.09897	19.72148	3.34565
309.02730	285.84216	-1.06795	-3.43384	3.59608	13.30715	18.30251	0.09140
307.30660	282.04565	-1.72070	-3.79651	4.16825	29.95909	17.30821	5.66230
304.86725	276.74020	-2.43935	-5.30545	5.83937	7.10547	19.09307	8.59749
302.26077	271.07086	-2.60648	-5.66934	6.23980	0.31056	22.78868	11.82999
298.70590	266.71188	-3.55487	-4.35898	5.62475	0.00150	25.27562	5.57652
293.32160	262.03946	-5.38430	-4.67242	7.12897	14.50759	28.51732	0.22183
288.26334	257.25730	-5.05826	-4.78216	6.96097	9.85081	31.25873	6.63538
283.70600	251.72205	-4.55734	-5.53525	7.16996	2.44185	32.76746	4.11474
277.88907	245.91156	-5.81693	-5.81049	8.22183	7.14150	35.02813	2.69304
273.42014	238.25514	-4.46893	-7.65642	8.86522	5.56607	38.06778	3.86327
269.18994	230.56833	-4.23020	-7.68681	8.77392	14.76031	39.65815	2.46573
264.23610	223.71892	-4.95384	-6.84941	8.45310	1.44659	41.25689	4.14275
258.96127	215.55884	-5.27483	-8.16008	9.71652	7.05152	43.81871	1.86233
253.90300	210.63380	-5.05827	-4.92504	7.05989	2.99697	42.65972	1.23626
249.20088	206.36346	-4.70212	-4.27034	6.35183	12.88519	40.04562	0.16936
245.37206	202.14128	-3.82882	-4.22218	5.69971	1.99053	37.08623	3.00127
241.56082	197.60306	-3.81124	-4.53822	5.92630	5.55227	34.58622	2.74443
237.89488	192.53252	-3.66594	-5.07054	6.25696	2.17898	31.20904	1.00809
235.17989	186.93597	-2.71499	-5.59655	6.22033	4.15738	30.20169	1.48849
231.13852	179.17395	-4.04137	-7.76202	8.75109	9.98760	32.64228	4.14341
226.89792	171.85019	-4.24060	-7.32376	8.46287	1.62529	35.48019	4.71482
223.13080	165.35896	-3.76712	-6.49123	7.50515	2.56751	37.13957	2.21816
217.59550	159.89136	-5.53530	-5.46760	7.78037	0.05663	38.43839	1.62713
213.56950	154.76682	-4.02600	-5.12454	6.51687	15.22423	38.75388	2.12594
208.56314	149.46255	-5.00636	-5.30427	7.29376	7.19824	37.31508	2.01489
204.66222	143.07574	-3.90092	-6.38681	7.48388	5.19069	36.36475	3.33621
202.16748	136.31314	-2.49474	-6.76260	7.20808	11.92934	35.82067	0.46699
197.94186	129.14969	-4.22562	-7.16345	8.31690	11.16650	36.48720	1.87614
194.51227	123.21380	-3.42959	-5.93589	6.85543	10.28662	36.86151	3.22779
192.87541	119.18934	-1.63686	-4.02446	4.34460	0.51765	34.09651	1.46051
190.81725	115.01036	-2.05816	-4.17898	4.65831	7.88517	31.29455	3.73750
187.94140	109.93402	-2.87585	-5.07634	5.83436	4.08744	29.97064	1.13577
185.04933	105.08842	-2.89207	-4.84560	5.64304	3.31205	27.29766	2.08004
182.38074	100.36108	-2.66859	-4.72734	5.42855	1.29820	25.87317	0.15435
181.89690	95.73626	-0.48384	-4.62482	4.65006	1.38585	25.89546	0.22142
181.56401	89.69114	-0.33289	-6.04512	6.05428	23.47234	26.95710	2.87738
181.40108	83.52479	-0.16293	-6.16635	6.16850	2.82050	27.20704	5.00905
182.24454	79.58933	0.84346	-3.93546	4.02483	1.63841	25.65288	6.16589
183.05002	77.78918	0.80548	-1.80015	1.97214	13.61035	22.58182	7.63255
183.61505	76.89596	0.56503	-0.89322	1.05693	12.00940	18.91848	7.97544
183.86679	75.89122	0.25174	-1.00474	1.03580	8.21028	13.99073	3.51232
184.20558	75.07394	0.33879	-0.81728	0.88472	18.25046	8.90405	4.26290
184.26408	73.73013	0.05850	-1.34381	1.34508	8.44962	6.19748	8.88534
184.32121	73.40073	0.05713	-0.32940	0.33432	20.02297	4.56885	0.65902
