273.82040	385.69833	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
262.46985	384.81482	-11.35055	-0.88351	11.38488	0.00000	0.00000	0.00000
251.71024	383.79337	-10.75961	-1.02145	10.80799	0.00000	0.00000	0.00000
241.73412	380.99520	-9.97612	-2.79817	10.36112	0.97221	0.00000	0.00000
229.75894	377.64950	-11.97518	-3.34570	12.43377	10.24506	0.00000	0.00000
219.29434	373.83868	-10.46460	-3.81082	11.13688	0.05848	55.80092	0.00000
210.48557	370.93353	-8.80877	-2.90515	9.27547	4.40012	53.80572	0.00000
200.72539	368.28824	-9.76018	-2.64529	10.11230	1.75709	53.29037	2.67982
191.45068	366.35650	-9.27471	-1.93174	9.47375	3.08816	52.37094	1.96440
180.79533	363.85995	-10.65535	-2.49655	10.94391	3.39912	50.86833	0.68364
169.54310	360.08450	-11.25223	-3.77545	11.86873	1.42116	51.61747	0.50279
162.11565	356.79218	-7.42745	-3.29232	8.12443	5.36155	50.39471	0.27479
154.61327	356.34080	-7.50238	-0.45138	7.51595	5.35788	47.63475	0.84278
147.88655	357.23032	-6.72672	0.88952	6.78528	20.46293	44.50978	1.77106
138.98544	355.82904	-8.90111	-1.40128	9.01073	10.97595	42.57420	2.69396
129.62466	353.96915	-9.36078	-1.85989	9.54376	16.47941	40.38415	0.95867
119.12934	352.60745	-10.49532	-1.36170	10.58329	2.29122	43.18952	2.16326
109.98812	350.36874	-9.14122	-2.23871	9.41136	3.84526	45.02299	3.14954
101.90250	348.58606	-8.08562	-1.78268	8.27980	6.36858	46.78948	2.06220
91.59516	347.70328	-10.30734	-0.88278	10.34508	1.32764	48.08187	3.02399
79.75079	347.79703	-11.84437	0.09375	11.84475	7.53821	50.25434	0.91685
65.37581	346.81784	-14.37498	-0.97919	14.40829	5.34869	54.06442	2.67484
57.16626	344.40067	-8.20955	-2.41717	8.55800	4.35033	53.15794	0.90731
51.11257	341.03656	-6.05369	-3.36411	6.92564	12.50939	51.34795	0.29878
48.00735	338.90450	-3.10522	-2.13206	3.76671	12.65523	44.46702	2.00842
48.04515	338.49124	0.03780	-0.41326	0.41499	5.41222	33.04308	2.95791
48.10102	336.87207	0.05588	-1.61917	1.62013	60.75251	19.93330	4.94472
48.59938	334.39407	0.49835	-2.47800	2.52762	3.24967	13.17284	13.57345
53.38846	333.07210	4.78909	-1.32197	4.96819	9.39459	8.28325	19.50167
56.01328	332.35995	2.62482	-0.71215	2.71971	63.19736	10.34051	56.51522
57.11872	331.50528	1.10543	-0.85467	1.39730	0.25183	11.45135	34.78770
56.86349	330.99966	-0.25523	-0.50562	0.56639	22.52981	10.54827	1.67116
56.40639	330.14752	-0.45710	-0.85214	0.96700	79.07449	8.88722	3.76441
55.81019	329.13947	-0.59620	-1.00805	1.17116	1.42557	4.61848	5.28557
55.28112	327.17288	-0.52907	-1.96659	2.03652	2.39205	5.23849	29.83151
54.33405	323.98520	-0.94707	-3.18768	3.32539	15.54387	8.01910	39.65925
53.96104	321.26340	-0.37301	-2.72180	2.74724	1.48908	10.15967	12.28516
52.98276	316.85413	-0.97828	-4.40927	4.51649	8.74328	13.72718	3.71976
51.44188	311.73065	-1.54087	-5.12348	5.35017	4.70593	17.94851	2.15738
49.53892	305.99430	-1.90296	-5.73635	6.04376	4.22904	21.94322	0.35621
47.29070	300.39017	-2.24822	-5.60413	6.03827	1.61408	24.62385	1.08392
45.82418	294.30908	-1.46652	-6.08109	6.25542	3.50662	28.15571	1.45085
45.34071	287.03586	-0.48347	-7.27322	7.28927	8.30066	30.78198	0.17691
46.02157	278.35797	0.68086	-8.67789	8.70456	9.75558	33.80999	2.42300
45.06404	271.91010	-0.95753	-6.44787	6.51858	8.28917	34.37670	5.14949
41.50024	263.60663	-3.56379	-8.30347	9.03594	12.93307	37.23652	1.74576
38.33856	256.98200	-3.16168	-6.62463	7.34043	14.78178	38.07027	1.46655
39.07549	250.03950	0.73693	-6.94250	6.98150	2.28469	37.52311	2.39368
40.80802	240.61981	1.73252	-9.41969	9.57769	31.57252	38.09659	1.72808
43.42213	231.01350	2.61411	-9.60631	9.95564	4.36255	40.92955	1.74601
43.13621	220.39784	-0.28592	-10.61566	10.61951	4.80126	43.23975	5.56660
41.33720	210.27678	-1.79901	-10.12106	10.27970	16.76579	46.80138	4.46735
39.50819	199.41815	-1.82902	-10.85863	11.01159	8.53617	50.62320	1.50526
39.74749	186.15918	0.23930	-13.25897	13.26113	0.51788	54.47096	3.18382
40.90878	173.88449	1.16130	-12.27469	12.32950	10.59507	57.18427	1.60533
42.99485	162.10211	2.08606	-11.78238	11.96562	4.37064	58.29590	1.40346
44.04280	151.66580	1.04795	-10.43631	10.48879	4.63552	58.67339	2.38012
43.42103	139.10216	-0.62177	-12.56364	12.57902	4.30605	60.44277	2.78195
41.95012	128.43018	-1.47091	-10.67198	10.77287	8.56732	57.77101	1.06871
41.31805	117.97918	-0.63207	-10.45100	10.47010	5.01435	55.90681	1.52667
40.41338	106.20734	-0.90467	-11.77184	11.80655	4.38657	55.95435	1.76561
42.42895	95.94822	2.01557	-10.25912	10.45525	0.93357	55.74095	3.06373
43.92665	84.68663	1.49770	-11.26159	11.36074	15.50972	54.41788	0.98520
45.04870	77.67556	1.12205	-7.01107	7.10029	3.53973	50.84912	2.19146
45.42868	73.93411	0.37998	-3.74146	3.76070	1.51712	44.23648	2.96122
45.82065	73.99869	0.39197	0.06459	0.39726	3.29348	32.65939	1.83826
