Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3
Tracks 1 to 3
529	 	 	 	22.548447	419.4298	 	 	 	 
530	 	 	 	21.60491	418.3339	 	 	 	 
531	 	 	 	21.620586	417.4607	 	 	 	 
532	 	 	 	22.275066	416.81003	 	 	 	 
533	 	 	 	22.053537	416.08987	 	 	 	 
534	 	 	 	22.169836	415.34158	 	 	 	 
535	 	 	 	21.7979	414.92902	 	 	 	 
536	 	 	 	20.523317	413.7738	 	 	 	 
537	 	 	 	19.08169	412.60776	 	 	 	 
538	 	 	 	17.607367	411.19748	 	 	 	 
539	 	 	 	17.409925	410.20392	 	 	 	 
540	 	 	 	18.248018	410.4366	 	 	 	 
541	 	 	 	19.343063	410.3241	 	 	 	 
542	 	 	 	20.297478	411.85016	 	 	 	 
543	 	 	 	21.048193	412.86597	 	 	 	 
544	 	 	 	21.79526	414.31393	 	 	 	 
545	 	 	 	21.082764	415.25238	 	 	 	 
546	 	 	 	20.845695	416.59866	 	 	 	 
547	 	 	 	18.266062	418.68716	 	 	 	 
548	 	 	 	13.347471	426.72595	 	 	 	 
549	 	 	 	10.297651	439.00858	 	 	 	 
550	 	 	 	9.670868	449.9762	 	 	 	 
551	 	 	 	10.594174	459.8039	 	 	 	 
552	 	 	 	14.9279375	466.07724	 	 	 	 
553	 	 	 	21.30713	469.67773	 	 	 	 
554	 	 	 	27.785503	469.5909	 	 	 	 
555	 	 	 	29.18029	469.0427	 	 	 	 
556	 	 	 	29.765253	469.61465	 	 	 	 
557	 	 	 	31.5	469.7862	 	 	 	 
558	 	 	 	33.923	468.93356	 	 	 	 
559	 	 	 	36.696003	468.373	 	 	 	 
560	 	 	 	38.893448	468.30502	 	 	 	 
561	 	 	 	40.53184	466.26062	 	 	 	 
562	 	 	 	41.378048	464.24332	 	 	 	 
563	 	 	 	42.904827	463.06912	 	 	 	 
564	 	 	 	44.23682	462.45193	 	 	 	 
565	 	 	 	45.216217	462.3027	 	 	 	 
566	 	 	 	45.250774	461.84286	 	 	 	 
567	 	 	 	45.35433	461.8358	 	 	 	 
568	 	 	 	44.973827	461.88452	 	 	 	 
569	 	 	 	44.940994	462.14557	 	 	 	 
570	 	 	 	44.684452	462.51715	 	 	 	 
571	 	 	 	45.48878	463.74255	 	 	 	 
572	 	 	 	46.58764	465.17303	 	 	 	 
573	 	 	 	46.790276	466.48898	 	 	 	 
574	 	 	 	47.551197	468.5581	 	 	 	 
575	 	 	 	48.65795	471.02118	 	 	 	 
576	 	 	 	48.69324	473.98993	 	 	 	 
577	 	 	 	48.933533	475.9666	 	 	 	 
578	 	 	 	49.18147	477.611	 	 	 	 
579	 	 	 	49.63923	479.44824	 	 	 	 
580	 	 	 	49.801056	481.75668	 	 	 	 
581	 	 	 	50.72941	484.28647	 	 	 	 
582	 	 	 	50.800056	488.29276	 	 	 	 
583	 	 	 	51.19432	493.59222	 	 	 	 
584	 	 	 	50.88526	501.16052	 	 	 	 
585	 	 	 	50.482723	510.6262	 	 	 	 
586	 	 	 	52.793385	521.635	 	 	 	 
587	 	 	 	57.08012	530.5289	 	 	 	 
588	 	 	 	58.816868	535.7701	 	 	 	 
589	 	 	 	58.509266	540.5304	 	 	 	 
590	 	 	 	61.059967	546.67267	 	 	 	 
591	 	 	 	65.558876	551.4991	 	 	 	 
592	 	 	 	67.663605	552.07697	 	 	 	 
593	 	 	 	68.471695	551.1749	 	 	 	 
594	 	 	 	69.561935	549.87164	 	 	 	 
595	 	 	 	70.40602	549.1988	 	 	 	 
596	 	 	 	71.30363	549.1918	 	 	 	 
597	 	 	 	71.657135	548.92163	 	 	 	 
598	 	 	 	72.914	549.73047	 	 	 	 
599	 	 	 	74.91928	552.61084	 	 	 	 
600	 	 	 	77.48275	554.1883	 	 	 	 
601	 	 	 	78.43066	551.6134	 	 	 	 
602	 	 	 	80.64745	551.15753	 	 	 	 
603	 	 	 	84.11385	551.50464	 	 	 	 
604	 	 	 	86.647606	551.2387	 	 	 	 
605	 	 	 	90.38968	551.31866	 	 	 	 
606	 	 	 	94.99793	550.6559	 	 	 	 
607	 	 	 	101.45267	550.7731	 	 	 	 
608	 	 	 	112.46533	550.59705	 	 	 	 
609	 	 	 	122.22234	549.16125	 	 	 	 
610	 	 	 	134.026	546.49054	 	 	 	 
611	 	 	 	147.68384	543.025	 	 	 	 
612	 	 	 	160.07231	540.03937	 	 	 	 
613	 	 	 	169.14464	536.5707	 	 	 	 
614	 	 	 	173.85672	532.50775	 	 	 	 
615	 	 	 	173.28215	528.1497	 	 	 	 
616	 	 	 	171.9337	522.442	 	 	 	 
617	 	 	 	172.49068	516.5562	 	 	 	 
618	 	 	 	173.16466	512.06757	 	 	 	 
619	 	 	 	172.80199	507.61258	 	 	 	 
620	 	 	 	169.54445	503.54883	 	 	 	 
621	 	 	 	165.86772	499.42572	 	 	 	 
622	 	 	 	163.17484	496.99826	 	 	 	 
623	 	 	 	159.16064	494.3275	 	 	 	 
624	 	 	 	155.17	488.0028	 	 	 	 
625	 	 	 	150.6624	479.17105	 	 	 	 
626	 	 	 	145.1405	471.05005	 	 	 	 
627	 	 	 	139.18323	461.7531	 	 	 	 
628	 	 	 	132.4454	449.69467	 	 	 	 
629	 	 	 	127.08641	438.14923	 	 	 	 
630	 	 	 	121.02197	423.74158	 	 	 	 
631	 	 	 	113.73573	408.57022	 	 	 	 
632	 	 	 	105.207245	393.83334	 	 	 	 
633	 	 	 	96.51708	381.86118	 	 	 	 
634	 	 	 	87.33371	368.8827	 	 	 	 
635	 	 	 	80.52242	356.8237	 	 	 	 
636	 	 	 	73.958305	346.98108	 	 	 	 
637	 	 	 	66.339325	336.93518	 	 	 	 
638	 	 	 	59.461063	327.78732	 	 	 	 
639	 	 	 	52.0544	317.9453	 	 	 	 
640	 	 	 	47.498283	307.92932	 	 	 	 
641	 	 	 	43.67142	299.26053	 	 	 	 
642	 	 	 	41.10135	290.94287	 	 	 	 
643	 	 	 	39.43685	281.23593	 	 	 	 
644	 	 	 	39.52381	271.79977	 	 	 	 
645	 	 	 	41.552074	261.2415	 	 	 	 
646	 	 	 	45.74422	249.99959	 	 	 	 
647	 	 	 	49.29146	241.93677	 	 	 	 
648	 	 	 	54.910618	234.21335	 	 	 	 
649	 	 	 	62.09023	224.10574	 	 	 	 
650	 	 	 	70.738235	212.37224	 	 	 	 
651	 	 	 	81.95616	200.42328	 	 	 	 
652	 	 	 	92.64559	187.05576	 	 	 	 
653	 	 	 	102.405426	174.60425	 	 	 	 
654	 	 	 	111.74132	162.1379	 	 	 	 
655	 	 	 	117.855034	153.87216	 	 	 	 
656	 	 	 	123.811806	146.77348	 	 	 	 
657	 	 	 	128.97412	140.32039	 	 	 	 
658	 	 	 	132.4656	133.40364	 	 	 	 
659	 	 	 	135.93445	125.90812	 	 	 	 
660	 	 	 	141.12941	118.38527	 	 	 	 
661	 	 	 	148.30246	108.88383	 	 	 	 
662	 	 	 	159.95967	100.243805	 	 	 	 
663	 	 	 	175.1964	92.52908	 	 	 	 
664	 	 	 	190.96437	84.54864	 	 	 	 
665	 	 	 	203.99345	77.89928	 	 	 	 
666	 	 	 	222.17789	69.565285	 	 	 	 
667	 	 	 	243.16754	62.723	 	 	 	 
668	 	 	 	266.00952	56.691456	 	 	 	 
669	 	 	 	286.26154	52.847088	 	 	 	 
670	 	 	 	307.7141	48.73426	 	 	 	 
671	 	 	 	326.77902	46.974194	 	 	 	 
672	 	 	 	342.9544	45.622402	 	 	 	 
673	 	 	 	351.62473	44.72199	 	 	 	 
674	 	 	 	359.68958	44.634785	 	 	 	 
675	 	 	 	368.22388	46.517883	 	 	 	 
676	 	 	 	374.52643	51.12676	 	 	 	 
677	 	 	 	381.89273	60.413914	 	 	 	 
678	 	 	 	390.01654	69.9443	 	 	 	 
679	 	 	 	399.67078	80.75905	 	 	 	 
680	 	 	 	408.83975	92.62239	 	 	 	 
681	 	 	 	417.5398	103.93004	 	 	 	 
682	 	 	 	425.2934	118.86663	 	 	 	 
683	 	 	 	432.9445	133.428	 	 	 	 
684	 	 	 	439.1841	147.21736	 	 	 	 
685	 	 	 	446.1986	160.98839	 	 	 	 
686	 	 	 	451.89685	175.23839	 	 	 	 
687	 	 	 	458.21396	191.41121	 	 	 	 
688	 	 	 	465.38773	204.86847	 	 	 	 
689	 	 	 	471.89813	218.78261	 	 	 	 
690	 	 	 	477.63626	233.67645	 	 	 	 
691	 	 	 	482.14328	249.41011	 	 	 	 
692	 	 	 	486.02914	265.8836	 	 	 	 
693	 	 	 	488.3315	279.651	 	 	 	 
694	 	 	 	490.19705	293.64966	 	 	 	 
695	 	 	 	492.43002	307.28943	 	 	 	 
696	 	 	 	492.73624	322.6944	 	 	 	 
697	 	 	 	494.5172	338.38684	 	 	 	 
698	 	 	 	497.12024	351.95572	 	 	 	 
699	 	 	 	498.65958	368.34714	 	 	 	 
700	 	 	 	500.3138	382.93793	 	 	 	 
701	 	 	 	499.58054	398.9408	 	 	 	 
702	 	 	 	501.07922	413.25894	 	 	 	 
703	 	 	 	503.41623	426.71973	 	 	 	 
704	 	 	 	505.45032	442.9601	 	 	 	 
705	 	 	 	507.38815	458.2275	 	 	 	 
706	 	 	 	508.76535	473.76984	 	 	 	 
707	 	 	 	510.16177	486.50433	 	 	 	 
708	 	 	 	512.42957	495.88422	 	 	 	 
709	 	 	 	515.0894	504.41806	 	 	 	 
710	 	 	 	518.20056	513.08093	 	 	 	 
711	 	 	 	520.4932	522.17163	 	 	 	 
712	 	 	 	522.1565	529.28894	 	 	 	 
713	 	 	 	522.8156	533.33295	 	 	 	 
714	 	 	 	523.78375	534.218	 	 	 	 
715	 	 	 	524.4278	532.76965	 	 	 	 
716	 	 	 	524.3263	531.357	 	 	 	 
717	 	 	 	523.04596	529.90015	 	 	 	 
718	 	 	 	520.9899	528.0473	 	 	 	 
719	 	 	 	519.043	526.9041	 	 	 	 
720	 	 	 	517.1245	526.53925	 	 	 	 
721	 	 	 	514.7273	526.06586	 	 	 	 
722	 	 	 	512.30743	526.8148	 	 	 	 
723	 	 	 	508.25046	528.966	 	 	 	 
724	 	 	 	502.05212	532.1516	 	 	 	 
725	 	 	 	495.84927	535.18024	 	 	 	 
726	 	 	 	489.63107	540.3121	 	 	 	 
727	 	 	 	481.39377	545.1615	 	 	 	 
728	 	 	 	474.82556	550.1873	 	 	 	 
729	 	 	 	468.10828	553.2371	 	 	 	 
730	 	 	 	459.5606	553.86316	 	 	 	 
731	 	 	 	449.33484	551.7197	 	 	 	 
732	 	 	 	439.16846	549.8862	 	 	 	 
733	 	 	 	428.8217	547.89435	 	 	 	 
734	 	 	 	418.77176	547.18054	 	 	 	 
735	 	 	 	407.50262	545.9438	 	 	 	 
736	 	 	 	396.52902	544.3822	 	 	 	 
737	 	 	 	382.73294	541.4502	 	 	 	 
738	 	 	 	370.0217	540.77136	 	 	 	 
739	 	 	 	358.9725	540.61163	 	 	 	 
740	 	 	 	345.25366	541.31573	 	 	 	 
741	 	 	 	331.26138	541.9378	 	 	 	 
742	 	 	 	316.2192	541.8427	 	 	 	 
743	 	 	 	302.00424	542.5958	 	 	 	 
744	 	 	 	288.39905	542.8338	 	 	 	 
745	 	 	 	276.247	543.19885	 	 	 	 
746	 	 	 	265.42017	542.9352	 	 	 	 
747	 	 	 	252.36333	541.02325	 	 	 	 
748	 	 	 	238.82951	541.2801	 	 	 	 
749	 	 	 	222.99734	541.7152	 	 	 	 
750	 	 	 	207.32263	542.1952	 	 	 	 
751	 	 	 	191.86938	542.76776	 	 	 	 
752	 	 	 	174.92989	541.167	 	 	 	 
753	 	 	 	161.68866	540.3924	 	 	 	 
754	 	 	 	150.50386	540.349	 	 	 	 
755	 	 	 	136.86343	541.1704	 	 	 	 
756	 	 	 	121.73994	542.1547	 	 	 	 
757	 	 	 	106.01714	542.7498	 	 	 	 
758	 	 	 	90.1336	543.6243	 	 	 	 
759	 	 	 	75.2521	545.6236	 	 	 	 
760	 	 	 	64.27828	548.74835	 	 	 	 
761	 	 	 	54.119404	551.3106	 	 	 	 
762	 	 	 	52.028076	551.9303	 	 	 	 
763	 	 	 	51.985416	550.6354	 	 	 	 
764	 	 	 	51.883545	548.29596	 	 	 	 
765	 	 	 	51.305393	546.62976	 	 	 	 
766	 	 	 	52.01842	546.416	 	 	 	 
767	 	 	 	54.671597	545.7818	 	 	 	 
768	 	 	 	55.779915	542.4692	 	 	 	 
769	 	 	 	56.507145	538.47534	 	 	 	 
770	 	 	 	56.77935	534.3533	 	 	 	 
771	 	 	 	57.619648	530.32294	 	 	 	 
772	 	 	 	56.164635	524.9723	 	 	 	 
773	 	 	 	53.625973	520.68646	 	 	 	 
774	 	 	 	50.0831	514.93176	 	 	 	 
775	 	 	 	47.142666	508.34088	 	 	 	 
776	 	 	 	44.60085	499.3257	 	 	 	 
777	 	 	 	41.83523	488.2068	 	 	 	 
778	 	 	 	40.705334	478.75525	 	 	 	 
779	 	 	 	40.452446	471.13077	 	 	 	 
780	 	 	 	39.374657	462.25098	 	 	 	 
781	 	 	 	37.290623	448.60052	 	 	 	 
782	 	 	 	36.718487	431.59216	 	 	 	 
783	 	 	 	29.494701	411.87457	 	 	 	 
784	 	 	 	26.855629	392.70483	 	 	 	 
785	 	 	 	26.074404	372.7412	 	 	 	 
786	 	 	 	26.676321	352.56232	 	 	 	 
787	 	 	 	25.359632	333.40976	 	 	 	 
788	 	 	 	24.128242	317.25967	 	 	 	 
789	 	 	 	23.827309	302.29178	 	 	 	 
790	 	 	 	24.62689	288.2083	 	 	 	 
791	 	 	 	27.225264	276.0227	 	 	 	 
792	 	 	 	29.625374	264.29785	 	 	 	 
793	 	 	 	30.263557	251.70805	 	 	 	 
794	 	 	 	31.05063	239.16328	 	 	 	 
795	 	 	 	30.602144	226.40552	 	 	 	 
796	 	 	 	30.857214	212.45331	 	 	 	 
797	 	 	 	34.756763	198.1599	 	 	 	 
798	 	 	 	35.649185	188.21658	 	 	 	 
799	 	 	 	37.12042	179.54741	 	 	 	 
800	 	 	 	39.88837	168.2751	 	 	 	 
801	 	 	 	46.409042	156.12535	 	 	 	 
802	 	 	 	55.79676	144.48749	 	 	 	 
803	 	 	 	63.896507	134.27985	 	 	 	 
804	 	 	 	70.204895	125.2689	 	 	 	 
805	 	 	 	76.42455	113.56273	 	 	 	 
806	 	 	 	82.12381	101.74906	 	 	 	 
807	 	 	 	87.890114	91.89174	 	 	 	 
808	 	 	 	93.9334	81.34893	 	 	 	 
809	 	 	 	98.30778	73.023	 	 	 	 
810	 	 	 	103.68819	65.86121	 	 	 	 
811	 	 	 	107.81424	61.677086	 	 	 	 
812	 	 	 	114.35694	60.449375	 	 	 	 
813	 	 	 	123.687355	61.127586	 	 	 	 
814	 	 	 	135.36162	59.333763	 	 	 	 
815	 	 	 	148.89655	53.878418	 	 	 	 
816	 	 	 	162.58672	48.826706	 	 	 	 
817	 	 	 	178.16687	42.854828	 	 	 	 
818	 	 	 	192.87425	39.02796	 	 	 	 
819	 	 	 	206.92706	38.461346	 	 	 	 
820	 	 	 	218.12038	37.634453	 	 	 	 
821	 	 	 	229.10612	36.253506	 	 	 	 
822	 	 	 	236.15727	35.52819	 	 	 	 
823	 	 	 	240.73787	34.798817	 	 	 	 
824	 	 	 	245.36668	36.32411	 	 	 	 
825	 	 	 	249.25111	39.17585	 	 	 	 
826	 	 	 	252.00537	41.941475	 	 	 	 
827	 	 	 	256.32712	43.39357	 	 	 	 
828	 	 	 	263.03256	42.64851	 	 	 	 
829	 	 	 	271.31866	41.572025	 	 	 	 
830	 	 	 	279.22394	40.48335	 	 	 	 
831	 	 	 	288.47385	41.134315	 	 	 	 
832	 	 	 	299.87054	43.38097	 	 	 	 
833	 	 	 	312.3745	47.23179	 	 	 	 
834	 	 	 	322.96915	49.47464	 	 	 	 
835	 	 	 	333.28888	51.550854	 	 	 	 
836	 	 	 	344.97202	53.095024	 	 	 	 
837	 	 	 	354.4346	53.988518	 	 	 	 
838	 	 	 	363.18607	55.2517	 	 	 	 
839	 	 	 	374.169	56.764	 	 	 	 
840	 	 	 	389.15558	54.728134	 	 	 	 
841	 	 	 	408.2494	50.900963	 	 	 	 
842	 	 	 	428.54276	46.614223	 	 	 	 
843	 	 	 	445.33072	44.350525	 	 	 	 
844	 	 	 	460.74518	43.940475	 	 	 	 
845	 	 	 	470.54102	42.951515	 	 	 	 
846	 	 	 	479.1697	42.30076	 	 	 	 
847	 	 	 	489.33856	41.201702	 	 	 	 
848	 	 	 	500.3446	40.216244	 	 	 	 
849	 	 	 	509.3228	39.764202	 	 	 	 
850	 	 	 	515.86035	41.41452	 	 	 	 
851	 	 	 	519.0363	42.193237	 	 	 	 
852	 	 	 	519.2401	42.243893	 	 	 	 
853	 	 	 	519.99054	42.571724	 	 	 	 
854	 	 	 	522.8857	44.588753	 	 	 	 
855	 	 	 	525.78815	48.11191	 	 	 	 
856	 	 	 	529.67816	51.284573	 	 	 	 
857	 	 	 	534.9429	54.45477	 	 	 	 
858	 	 	 	539.5266	59.990566	 	 	 	 
859	 	 	 	542.39856	68.168755	 	 	 	 
860	 	 	 	545.7165	75.92377	 	 	 	 
861	 	 	 	548.42834	82.79128	 	 	 	 
862	 	 	 	550.26135	90.03655	 	 	 	 
863	 	 	 	553.16406	98.39734	 	 	 	 
864	 	 	 	554.58105	105.340805	 	 	 	 
865	 	 	 	554.17255	112.31023	 	 	 	 
866	 	 	 	555.9733	121.87961	 	 	 	 
867	 	 	 	558.0053	131.99371	 	 	 	 
868	 	 	 	558.5377	142.23495	 	 	 	 
869	 	 	 	558.31445	155.32402	 	 	 	 
870	 	 	 	557.7184	169.08377	 	 	 	 
871	 	 	 	555.02625	184.88728	 	 	 	 
872	 	 	 	554.0714	199.9745	 	 	 	 
873	 	 	 	553.5003	214.50513	 	 	 	 
874	 	 	 	552.1166	229.7293	 	 	 	 
875	 	 	 	549.9386	243.14568	 	 	 	 
876	 	 	 	546.14514	258.53384	 	 	 	 
877	 	 	 	546.45856	275.6149	 	 	 	 
878	 	 	 	547.26495	295.44632	 	 	 	 
879	 	 	 	547.8937	315.35803	 	 	 	 
880	 	 	 	547.5163	332.7818	 	 	 	 
881	 	 	 	547.88824	351.22275	 	 	 	 
882	 	 	 	547.96045	371.5344	 	 	 	 
883	 	 	 	547.31323	391.7389	 	 	 	 
884	 	 	 	546.03296	411.89108	 	 	 	 
885	 	 	 	545.0737	431.04315	 	 	 	 
886	 	 	 	545.457	449.3419	 	 	 	 
887	 	 	 	544.5081	469.48816	 	 	 	 
888	 	 	 	544.1422	485.13327	 	 	 	 
889	 	 	 	541.10803	501.41327	 	 	 	 
890	 	 	 	540.78625	513.57367	 	 	 	 
891	 	 	 	541.05475	525.15173	 	 	 	 
892	 	 	 	542.87164	532.5431	 	 	 	 
893	 	 	 	544.1277	535.228	 	 	 	 
894	 	 	 	544.36865	534.6824	 	 	 	 
895	 	 	 	545.4031	534.5979	 	 	 	 
896	 	 	 	547.84875	536.11566	 	 	 	 
897	 	 	 	551.2893	539.7539	 	 	 	 
898	 	 	 	553.8092	543.6619	 	 	 	 
899	 	 	 	555.5056	546.40735	 	 	 	 
900	 	 	 	557.6902	551.2703	 	 	 	 
901	 	 	 	558.3553	552.0624	 	 	 	 
902	 	 	 	558.9532	552.5762	 	 	 	 
903	 	 	 	558.9868	551.2733	 	 	 	 
904	 	 	 	559.2239	551.0248	 	 	 	 
905	 	 	 	559.3876	552.1209	 	 	 	 
906	 	 	 	558.93677	551.54626	 	 	 	 
907	 	 	 	558.67017	551.576	 	 	 	 
908	 	 	 	558.9106	553.5003	 	 	 	 
909	 	 	 	555.88293	545.09064	 	 	 	 
910	 	 	 	555.5086	543.5367	 	 	 	 
911	 	 	 	554.762	541.0498	 	 	 	 
912	 	 	 	555.11346	540.64233	 	 	 	 
913	 	 	 	556.6702	539.2822	 	 	 	 
914	 	 	 	558.28625	538.3132	 	 	 	 
915	 	 	 	558.5616	538.6569	 	 	 	 
916	 	 	 	560.56104	540.8488	 	 	 	 
917	 	 	 	561.65405	541.10626	 	 	 	 
918	 	 	 	562.40643	540.964	 	 	 	 
919	 	 	 	562.78784	540.7512	 	 	 	 
920	 	 	 	563.05176	540.2118	 	 	 	 
921	 	 	 	564.02496	539.9885	 	 	 	 
922	 	 	 	565.73737	540.75964	 	 	 	 
923	 	 	 	566.94183	541.1336	 	 	 	 
924	 	 	 	567.1348	541.20685	 	 	 	 
925	 	 	 	566.5408	541.67773	 	 	 	 
926	 	 	 	565.3172	541.3448	 	 	 	 
927	 	 	 	564.08154	541.07544	 	 	 	 
928	 	 	 	562.79944	540.4377	 	 	 	 
929	 	 	 	561.50244	540.17554	 	 	 	 
930	 	 	 	560.94635	540.0433	 	 	 	 
931	 	 	 	560.92084	540.05566	 	 	 	 
932	 	 	 	564.9462	541.9657	 	 	 	 
933	 	 	 	576.4744	547.64795	 	 	 	 
934	 	 	 	 	 	 	 	 	 
935	 	 	 	 	 	 	 	 	 
936	 	 	 	 	 	 	584.6988	555.5568	 
937	 	 	 	 	 	 	579.3684	554.396	 
938	 	 	 	 	 	 	573.172	551.72174	 
939	 	 	 	 	 	 	567.48175	552.5644	 
940	 	 	 	 	 	 	564.9161	553.22546	 
941	 	 	 	 	 	 	565.0637	553.12317	 
942	 	 	 	 	 	 	565.66376	551.1684	 
943	 	 	 	 	 	 	565.47253	547.16534	 
944	 	 	 	 	 	 	565.01013	543.41266	 
945	 	 	 	 	 	 	565.15784	541.02216	 
946	 	 	 	 	 	 	565.0832	538.1279	 
947	 	 	 	 	 	 	564.6576	536.45013	 
948	 	 	 	 	 	 	564.1407	535.0244	 
949	 	 	 	 	 	 	563.7766	534.0244	 
950	 	 	 	 	 	 	563.8374	531.1951	 
951	 	 	 	 	 	 	564.0904	526.5748	 
952	 	 	 	 	 	 	563.83887	521.9364	 
953	 	 	 	 	 	 	560.3729	512.5029	 
954	 	 	 	 	 	 	557.3559	500.58426	 
955	 	 	 	 	 	 	554.8176	492.99863	 
956	 	 	 	 	 	 	552.3588	489.61517	 
957	 	 	 	 	 	 	549.70416	491.34613	 
958	 	 	 	 	 	 	546.48206	493.28986	 
959	 	 	 	 	 	 	541.82495	492.61258	 
960	 	 	 	 	 	 	536.4113	491.92572	 
961	 	 	 	 	 	 	527.58905	488.06995	 
962	 	 	 	 	 	 	514.7909	479.5509	 
963	 	 	 	 	 	 	502.21707	470.73843	 
964	 	 	 	 	 	 	487.1251	460.65863	 
965	 	 	 	 	 	 	473.3587	454.25272	 
966	 	 	 	 	 	 	458.93124	450.13934	 
967	 	 	 	 	 	 	440.7869	444.83786	 
968	 	 	 	 	 	 	422.0767	437.94403	 
969	 	 	 	 	 	 	401.89987	429.97998	 
970	 	 	 	 	 	 	384.13614	421.63727	 
971	 	 	 	 	 	 	368.32245	414.00916	 
972	 	 	 	 	 	 	353.7728	404.32632	 
973	 	 	 	 	 	 	338.6258	393.04706	 
974	 	 	 	 	 	 	325.89966	382.5551	 
975	 	 	 	 	 	 	315.60138	373.88763	 
976	 	 	 	 	 	 	304.77612	362.83344	 
977	 	 	 	 	 	 	294.7817	350.8988	 
978	 	 	 	 	 	 	287.36472	338.274	 
979	 	 	 	 	 	 	281.94083	326.26303	 
980	 	 	 	 	 	 	274.4299	314.94418	 
981	 	 	 	 	 	 	268.1164	303.0592	 
982	 	 	 	 	 	 	264.1295	288.61386	 
983	 	 	 	 	 	 	264.27502	275.71478	 
984	 	 	 	 	 	 	265.01306	265.27975	 
985	 	 	 	 	 	 	267.87537	254.19472	 
986	 	 	 	 	 	 	273.72577	242.18965	 
987	 	 	 	 	 	 	279.63287	228.57874	 
988	 	 	 	 	 	 	285.63257	214.09163	 
989	 	 	 	 	 	 	293.50766	198.6483	 
990	 	 	 	 	 	 	300.8321	187.42918	 
991	 	 	 	 	 	 	308.83133	173.4133	 
992	 	 	 	 	 	 	314.8651	159.9332	 
993	 	 	 	 	 	 	319.77744	146.85268	 
994	 	 	 	 	 	 	325.44202	131.7672	 
995	 	 	 	 	 	 	331.96683	119.220695	 
996	 	 	 	 	 	 	338.5874	108.36068	 
997	 	 	 	 	 	 	340.4621	100.89145	 
998	 	 	 	 	 	 	347.495	92.814514	 
999	 	 	 	 	 	 	355.4027	87.299126	 
1000	 	 	 	 	 	 	359.33487	82.06953	 

Track 	Length	Distance traveled	Nr of Frames
1	2580.1313	605.1734	410
2	4480.0864	302.5726	520
3	689.4216	524.3845	65
