229.34157	152.46751	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
228.79411	151.85422	-0.54746	-0.61329	0.82209	0.00000	0.00000	0.00000
228.42087	149.92517	-0.37324	-1.92905	1.96483	0.00000	0.00000	0.00000
228.22366	149.00284	-0.19721	-0.92233	0.94318	30.80354	0.00000	0.00000
228.10555	147.84377	-0.11811	-1.15907	1.16507	-1.11859	0.00000	0.00000
227.31642	145.83320	-0.78913	-2.01057	2.15989	6.25069	6.93652	0.00000
227.37935	144.70264	0.06293	-1.13056	1.13231	-15.61115	7.29017	0.00000
227.73690	145.16026	0.35755	0.45762	0.58074	24.61549	4.81375	5.78498
228.28477	146.51076	0.54787	1.35050	1.45740	138.81265	2.49283	3.02143
228.97441	146.84099	0.68964	0.33023	0.76463	15.92002	1.32683	9.57332
229.66005	147.24810	0.68564	0.40711	0.79740	-42.33147	2.73762	39.50263
229.94289	148.00821	0.28284	0.76011	0.81103	5.11327	4.18312	80.21295
230.03664	148.53342	0.09375	0.52521	0.53351	38.88915	4.08253	21.08537
230.13895	148.56677	0.10231	0.03335	0.10761	10.28973	2.76860	3.50911
230.02452	148.75522	-0.11443	0.18845	0.22047	-61.82487	2.18335	-7.75999
230.03781	148.63525	0.01329	-0.11997	0.12070	103.21241	1.43767	13.29689
229.87085	148.71940	-0.16696	0.08415	0.18697	155.05449	0.71483	13.51450
229.70963	148.90090	-0.16122	0.18150	0.24276	-123.07002	0.49191	21.01788
230.22525	149.17380	0.51562	0.27290	0.58339	-21.63776	0.61313	35.88093
231.62152	149.83553	1.39627	0.66173	1.54514	-103.72281	1.92808	-49.75636
232.25827	152.88058	0.63675	3.04505	3.11091	-2.53320	4.79096	-47.83176
233.38696	154.46729	1.12869	1.58671	1.94720	52.83154	6.73805	28.31196
233.17972	156.53998	-0.20724	2.07269	2.08302	-23.61483	8.39030	-3.84385
235.79936	159.57832	2.61964	3.03834	4.01174	41.13556	11.80359	7.02488
238.22823	163.78752	2.42887	4.20920	4.85971	-46.47753	15.43718	-3.74954
240.65150	167.23958	2.42327	3.45206	4.21770	10.78113	16.63211	2.84066
243.22058	168.50763	2.56908	1.26805	2.86498	-5.08141	17.14151	-4.96842
247.62402	168.16782	4.40344	-0.33981	4.41653	-28.66190	18.54304	-4.69930
251.95348	167.13326	4.32946	-1.03456	4.45135	-30.68281	17.83347	-16.15875
257.82547	166.14719	5.87199	-0.98607	5.95421	-9.02656	19.73879	-13.77000
265.24410	164.24832	7.41863	-1.89887	7.65779	3.90667	24.77385	-18.19866
274.21945	162.14848	8.97535	-2.09984	9.21771	-4.82456	31.64441	-13.80080
284.25960	161.11462	10.04015	-1.03386	10.09324	1.18930	37.30835	-4.65793
292.49957	161.56844	8.23997	0.45382	8.25246	7.28870	40.92619	0.69546
299.58252	161.16997	7.08295	-0.39847	7.09415	9.03158	42.05263	3.08260
306.00977	159.76982	6.42725	-1.40015	6.57799	-6.37234	41.01094	1.01755
