233.40695
247.32703
251.66532
318.45397
217.23076
210.78473
253.90965
213.81869
206.89537
238.55034
230.39292
176.13775
211.34944
153.27704
207.74107
203.00509
216.18568
202.47583
190.75672
212.85998
208.40753
203.85701
133.13815
184.10978
177.36877
245.91818
200.25567
252.04086
161.13988
129.95500
225.51654
144.80070
203.84164
207.24894
244.37216
232.91620
182.38263
177.99336
124.39810
216.23549
117.70584
220.38393
162.63929
192.07836
117.83111
110.62255
232.44039
238.11947
248.26370
204.89856
102.73489
227.49981
215.15616
236.91226
222.89033
112.26447
162.94020
190.68837
183.52667
103.87512
126.85576
146.53013
161.76120
96.75302
217.98693
80.08451
54.58108
164.44615
37.67849
214.13332
110.27313
208.35558
86.46880
196.18761
208.44657
203.66845
69.90380
133.47002
205.91642
167.66869
95.77057
183.16785
60.84314
127.04446
62.91311
187.72232
66.51221
179.52651
189.34203
189.99843
74.39874
68.73496
55.92912
184.73516
191.37199
131.77399
58.76750
179.58228
79.62955
86.60676
132.45881
114.38573
145.71450
121.34135
117.26958
