487.8340148925781	963.6655883789062
487.86700439453125	962.871337890625
487.9002990722656	962.0772094726562
487.9342346191406	961.283447265625
487.9690856933594	960.4900512695312
488.0052185058594	959.697265625
488.0428771972656	958.9052124023438
488.0824279785156	958.1140747070312
488.1241760253906	957.3239135742188
488.1684265136719	956.5349731445312
488.21551513671875	955.747314453125
488.26568603515625	954.9611206054688
488.3193359375	954.176513671875
488.3767395019531	953.3936767578125
488.4382019042969	952.6127319335938
488.5040283203125	951.8338623046875
488.5745849609375	951.0571899414062
488.6501159667969	950.2828369140625
488.7309875488281	949.510986328125
488.8174743652344	948.7417602539062
488.909912109375	947.975341796875
489.00860595703125	947.2117919921875
489.1138916015625	946.4513549804688
489.2260437011719	945.694091796875
489.34539794921875	944.9402465820312
489.4722595214844	944.1898803710938
489.60693359375	943.4431762695312
489.749755859375	942.7003173828125
489.9010314941406	941.9613647460938
490.0610656738281	941.2265014648438
490.2301940917969	940.4959106445312
490.40869140625	939.7697143554688
490.5968933105469	939.0480346679688
490.7950744628906	938.3309936523438
491.0036315917969	937.6188354492188
491.2228088378906	936.91162109375
491.45294189453125	936.2095336914062
491.6943359375	935.5127563476562
491.9472961425781	934.8213500976562
492.212158203125	934.135498046875
492.4892272949219	933.4553833007812
492.77880859375	932.7810668945312
493.08123779296875	932.11279296875
493.39678955078125	931.45068359375
493.7257995605469	930.7947998046875
494.068603515625	930.1453857421875
494.42547607421875	929.5025634765625
494.7967224121094	928.866455078125
495.18267822265625	928.2372436523438
495.58367919921875	927.6150512695312
496.0	927.0
496.4318542480469	926.3922119140625
496.87890625	925.791748046875
497.3407897949219	925.1983642578125
497.8170471191406	924.6121215820312
498.3072814941406	924.0328369140625
498.8110656738281	923.4605102539062
499.32794189453125	922.8950805664062
499.8575439453125	922.33642578125
500.3994140625	921.784423828125
500.9531555175781	921.2391357421875
501.518310546875	920.7003173828125
502.0945129394531	920.1680908203125
502.6813049316406	919.6422119140625
503.2782897949219	919.1226196289062
503.885009765625	918.609375
504.5010986328125	918.1022338867188
505.1260681152344	917.6012573242188
505.7595520019531	917.1063232421875
506.401123046875	916.6173095703125
507.0503234863281	916.1341552734375
507.706787109375	915.6568603515625
508.3700256347656	915.1852416992188
509.0397033691406	914.7192993164062
509.7153015136719	914.2589111328125
510.396484375	913.8040771484375
511.0827941894531	913.3546752929688
511.7738342285156	912.9105834960938
512.4691162109375	912.4717407226562
513.1683349609375	912.0381469726562
513.8709106445312	911.6096801757812
514.5765991210938	911.1862182617188
515.2848510742188	910.7677612304688
515.9953002929688	910.3541870117188
516.70751953125	909.9454956054688
517.4210815429688	909.54150390625
518.1355590820312	909.1421508789062
518.8505859375	908.7474365234375
519.5656127929688	908.3572387695312
520.2803955078125	907.9714965820312
520.994384765625	907.590087890625
521.7071533203125	907.2130126953125
522.4183959960938	906.8401489257812
523.1275634765625	906.471435546875
523.8342895507812	906.1067504882812
524.5382080078125	905.74609375
525.23876953125	905.3893432617188
525.9357299804688	905.0364379882812
526.6284790039062	904.6873168945312
527.3167114257812	904.3418579101562
528.0	904.0
528.677978515625	903.6616821289062
529.3505249023438	903.3265991210938
530.0176391601562	902.9945678710938
530.6793823242188	902.6653442382812
531.335693359375	902.3385620117188
531.9865112304688	902.0139770507812
532.6318359375	901.6914672851562
533.271728515625	901.37060546875
533.9060668945312	901.0512084960938
534.534912109375	900.7330322265625
535.1582641601562	900.415771484375
535.7760009765625	900.0992431640625
536.3882446289062	899.7830810546875
536.994873046875	899.467041015625
537.595947265625	899.1509399414062
538.19140625	898.83447265625
538.78125	898.5173950195312
539.365478515625	898.199462890625
539.9440307617188	897.8803100585938
540.5169067382812	897.559814453125
541.0841674804688	897.2376098632812
541.6456909179688	896.9135131835938
542.2015380859375	896.587158203125
542.7516479492188	896.2584228515625
543.2960205078125	895.927001953125
543.8346557617188	895.5925903320312
544.3675537109375	895.2549438476562
544.8946533203125	894.9137573242188
545.4159545898438	894.5689086914062
545.9314575195312	894.2200317382812
546.441162109375	893.8668823242188
546.9450073242188	893.5091552734375
547.4429931640625	893.146728515625
547.9351196289062	892.7791748046875
548.42138671875	892.4063720703125
548.9017333984375	892.0279541015625
549.376220703125	891.6437377929688
549.8447265625	891.25341796875
550.3073120117188	890.8567504882812
550.7639770507812	890.4534912109375
551.2146606445312	890.0433349609375
551.6593627929688	889.6260986328125
552.0980834960938	889.201416015625
552.53076171875	888.7691040039062
552.9574584960938	888.328857421875
553.3781127929688	887.8804931640625
553.792724609375	887.4236450195312
554.2012329101562	886.9581298828125
554.6036376953125	886.4837036132812
555.0	886.0
555.3902587890625	885.5070190429688
555.7747192382812	885.0051879882812
556.1536865234375	884.4951171875
556.52734375	883.9775390625
556.8960571289062	883.4530029296875
557.2600708007812	882.9221801757812
557.6196899414062	882.3856811523438
557.9752807617188	881.84423828125
558.3269653320312	881.29833984375
